dates,reviews,comments
5/9/2019,3,"This place actually does have decent food. The service is pretty okay as far as that goes. I come here for a quick bite, generally takes about 10-15 min for all food to come out (no longer than that). A lot of college kids come in and they have a bar and its got great specials (always packed on those nights i dont drink but assume its good). I have tried the chicken teriyaki and i have tried the beef bolgolgi. I think next time i may try the sushi though. Also, the Miso is excellent."
8/15/2020,1,Lost my online order! Had to wait 20+ minutes for them to cook it when I got there to pick it up! First and last time I'll be coming here!
1/21/2019,4,"If you're a college student on a budget but crave quality food, Bento will be your go-to. When I was a student at UCF I came here at least once a week. I like getting the build your own poke bowls and their other dishes as well. Today, I got their Szechuan Beef Noodle soup for this cold weather, and man did it really hit the spot. Must try! But it is a lil spicy so beware!"
7/29/2018,5,"I love BENTO Cafe !!!! I always go for the Pai Thai with Chicken It has a little kick in it that makes you want more and more. And the noodles are rice noodles and always comes out delicious  My girlfriend got a lo mien With steak  it was amazing as well. We been to bentos many times and multiple reason. But usually whenever we want something Chinese related we head over there.And the sushi are amazing. I would recommend for people that aren't sushi fans like myself. To order the ""Crunch"" (Raw) or ""Hot Lava""(Cooked) both great with Spicy Mayo on the side!!! Yummy !!!"
1/7/2019,4,"I have to say I really like Bento. Fresh food and consistent quality. The biggest drawback is the noise level and huge lines during lunch time.Bento is one of the options near my work and I do love their make your own poke bowl. Not like Hawaiian poke but close enough and it gets me that fix of yummy raw fish. For the poke bowls you choose your base white rice, brown rice or mixed greens (half brown rice and half mixed greens is my fave). Then choose one, two or three proteins (from raw to cooked options). Choose up to 4 veggies, two toppings and two sauces. They also offer sushi, bento boxes and so much more. Definitely on of the better chain restaurant options around East Orlando/UCF area."
2/1/2019,5,"Stopped by for dinner after we heard they were a title sponsor for a fundraising dance.  The concept is clean and well laid out.  We got in line to order and it moved fast.  We had sushi, a garlic chicken rice bowl, ramen special, bubble tea, beer, and some edamame .  When we ordered and we were told it would be about 15 mins for our food.  It was even faster and everything was fresh.  The food came out individually and was great.  Everyone loved their meal and the quick service and friendly staff."
9/9/2017,5,"Bento is my go-to whenever I'm in the UCF area and need a quick bite! I've also been to their downtown location multiple times. It's a fast casual spot so the service is quick. This location is right across from the McDonald's. Order at the front, they give you a number to be seated anywhere you want, and they'll bring the food to you. The location is large and I've never had an issue finding seating.They offer a variety of menu items such as sushi, noodle and rice bowls, bento boxes, and bubble tea. There is something for everyone to choose from. The food is great for the portion, price, and convenience (most items are under $12). Food is always consistent every time I go. My favorite items are their Spicy Cream chicken bento box and their Chirashi bowl. Very filling!"
5/25/2019,4,"Came here today with my siblings and cousins for a quick lunch. It's a casual place and lucky for us, the line was short. The service was also quick. I tried the Japanese Curry katsu. It comes with a complimentary sauce so I had the white sauce. The curry sauce tasted delightful, but the white sauce was amazing. The katsu was crispy and moist. Also had the Pao Pao spicy cream with chicken and tofu. The portions were huge and the spicy cream sauce was delicious! Prices were reasonable and food was great!"
3/10/2019,4,Tried Bento Box tonight with my sister. She really likes it so I was excited to try it. We walked in and I was pleasantly surprised with the simple decor and aroma. I had several questions about the menu. The young lady taking our orders answered them for me. I think this place is ok. If I want sushi... I'll go to my favorite place. But it wasn't bad and the atmosphere was friendly.
8/28/2017,5,"My gf is a teacher so the first couple of weeks are usually pretty stressful for her. That usually means a lot of errands after work and a lot of eating out which I fully take advantage of. Today she asked me to drive to the UCF Amazon store so I decided to take advantage and head to bento for dinner. I've been to the one downtown multiple times and it's one of my favorite Asian spots. I have never been to this location before.For starters the UCF location is counter service. You order at the register, they give you a number and bring the food to the table. Drinks are self serve. As an appetizer we ordered the Mexican roll (8 pieces). It came very quick and was delivered with some eel sauce. It was delicious. You can tell the tempura shrimp was just made because as soon as the roll hits your mouth you can taste the warm delicious flavor of tempura. Add a little eel sauce and BAM, you get the perfect roll. As an entree I ordered the spicy cream chicken after reading so many good things online. Boy o Boy was it the right choice. The chicken was delicious and had the perfect amount of sweet and spice. It was almost like a spicy mayo type of sauce that was cooked on the kitchen. Everyone who reads my reviews knows I love crispy chicken and sweet and spicy flavors so this plate was my perfect combination. The bento box came with rice, noodles, dessert, and a salad. Next time I might order the rice bowl since the amount you get in the bento mix isn't very filings. My gf ordered the Siracha garlic chicken bento box. This was also very tasty as well. It was a lot spicier than my chicken and seemed to be a lot heavier in flavors. Overall I loved bento at UCF. I wish it was more like he sit down service downtown but everything was great. Any time I am in the mood for Asian I will pick this place."
7/26/2019,5,Came in here for some lunch. I ordered the combo which had some really good rolls. Especially loved the Cali roll.
7/10/2019,5,"We had this last night for take out as we wanted something more healthy and substantial than we had been eating while on vacation; my husband had the udon vegetable stir fry bowl with tofu, and I had the sesame bento box with tofu.  Both were excellent, fresh, and the sauces were very flavorful. The tofu was prepared well, all of the entrees looked appetizing, and the vegetables were not over cooked. Only one minor issue--the lettuce in the salads was a little wilted. We will definitely be returning for either an eat-in or a take-out again."
7/21/2016,4,"I've been to Bento Cafe several times since it's conveniently near my workplace in the UCF area. When ordering at the counter, make sure you grab either the sushi menu or hot food menu (they call it Asian Kitchen) - or double fist it if you're hungry! I've tried various items over multiple visits. Food has met my expectations and has been consistently good. My favorites are the Florida roll and Szechuan chicken rice bowl. Recently I noticed they've limited orders to one sauce. I typically only need one sauce anyway, so it doesn't bother me, but it makes me wonder if there were hungry college students consuming large quantities of sauces at some point... Either way, four stars for this Asian restaurant chain!"
2/16/2021,1,"The lamest excuse for Asian food ever. The sauces are sugary or taste like water. I'd rather get less food and have it be higher quality. Bento is quite frankly, shitty and disappointing every time I go."
4/9/2019,5,"Classic! @eatatbento is where it's at! Right by #ucf ! It's just around $11 for 3 different types of sushi rolls, salad and yummy broccoli! Oh! Don't forget to ask for the white sauce!  It's definitely worth the bite!"
2/28/2020,1,Ordered food & 5 mins later it arrived to table COLD. Girl at front register misinformed us of the options and menu. Waitress snatched plate without asking if we were done.  ONE & DONE!!! NEVER WILL I EAT HERE AGAIN! I don't advise you too either. I also ordered the sushi that was so sticky that it stuck hard to the plate! I'd advise going to a real bento or Asian spot instead of here with struggling students n cooks.
9/14/2016,3,"There is only one thing about Bento Cafe that I cannot stand -- they do not deliver all food ordered by the same table at the same time. Every single time we came here, the first person at our table will finish his/her meal before the next person is served.We ordered a deluxe Sushi, a Special Sushi roll, a shrimp Pad Thai and a Chicken Wok with Noodles. Everything was great, except for the Chicken Wok is a bit heavy on the salt. Convenient for UCF parents and sons to meet."
1/12/2017,4,"This Bentos like many of the other locations around Florida serves up your favorite Asian American dishes including the likes of spicy cream, curry katsu, sweet and sour etc.I tend to order the Chicken curry katsu or the spicy cream chicken, both are pretty much staples for me every time I go to Bentos. The food here comes out pretty quick, faster than the Gainesville locations in my opinion. I also feel like they do a better job with the chicken curry Katsu here, its just more crisp and better tasting. I've also had the crab/cheese rangoons which arnt bad. You also have the option of going noodle, rice, or bentos box with each entree. Personally I like going rice bowl cause I find it more filling and just a better complement to the entrees I order.This location is a decent size with plenty of seating, theres also a parking garage if you cant find any parking space in the lot. Overall, Bentos is a place I'll crave every now and then. I never seem to get tired of it. It's a solid choice for Asian American and close to UCF campus as well."
10/9/2019,5,"I really love this Bento's and I'm glad that my coworkers introduced me to them. I haven't been able to find any great Yaki Udon here in Orlando, and Bento's sure can cook Yaki Udon very well. They first time I tried it, I did Teriyaki chicken Yaki Udon with their white sauce, and the second time, I ordered the garlic shrimp Yaki Udon. I also tried their Passionfruit green tea and, though quite pricey, it was very smooth and not too sweet. Both times I ordered to go and I did not have to wait too long to get my food and I received great customer service, even though they were very busy both times I came. Will definitely come back"
6/4/2018,5,"When I come to Bento I always have to get the Spicy Cream Tofu Udon Noodle Bowl, it is literally my guilty pleasure even though it is so simple it is bursting with flavor. I wish I had a picture to show the beauty but every time I get it I always eat it so quickly before I remember to take a picture. You can get it on a rice bowl or noodle bowl (udon, mini udon, or lo mein) and then choose either chicken or tofu. For greens there will be green beans on the side. Bento isn't the most authentic Asian food, but for being so close to UCF and for college students to get a quick Asian cuisine, this will do. They have a variety of flavors you can choose from to be on a rice bowl or noodle bowl as well as bento boxes. Pro tip: If you check in with Facebook they will give you $1 off"
9/16/2018,5,Fast food Asian fusion cafe.  A lot of tasty options here to choose from depending on what you are in the mood for.  The service is pretty quick and out of all the times I have been I have yet to been disappointed with anything I have gotten.  Great option for Asian food on the go just Incase for whenever ur tired of normal Chinese takeout.
3/29/2020,1,I waited probably 30 minutes for ONE order of Katsu Curry. I grew mildly impatient watching the employees lolly gag and take their time with everything and everyone. In the midst of the Corona Virus there were more than 20 people in the lobby with no protective equipment or strategy implemented. NEVER going back to this disappointing restaurant
1/30/2018,4,"Was craving the spicy cream chicken, so came to this location since it was closer than the one downtown.  At this one, you stand in line, order, then are given a number to place on your table until your food is brought out.  We went around 3:30 pm on a Sunday not expecting it to be too busy, but it was.  The line didn't take too long and we were able to find a booth by the drink machine.  There was a bit of a wait before we got our food, about 20 mins, but when we got it, we did enjoy it.  My boyfriend and I both got the spicy cream chicken bento box that comes with ginger salad, string beans, noddles, white rice, and the amazing spicy cream chicken.  It is so good you will definitely want to come back for more!"
3/19/2018,5,"Love the concept, the food and wish there was one in Tampa. Food is fresh and done just right. Very tasty Bento Box with spicy cream over tofu. It was fried, but very delicious. Will definitely be back"
3/10/2019,3,"Large variety of Rolls and combinations, and you can get a decent meal for about 10$. However if you're not a fan of loud places you might not like how busy it is. That being said, its well lit and decently fast service."
1/4/2020,5,"I just want to state that my boyfriend is one of the pickiest eaters ever and this place manage to have him try new things ever time we go here! We come here almost every week now because everything is so good! I wish i could give this place more than just a 5 stars. I really enjoy every meal that was given to us so far and I especially love the sushi bento box! It is absolutely one of my favorites! Here is a recent picture of one of our orders we got! Beside the yummy food, all the employees are very nice! There was this one time I was waiting for my food with my boyfriend and he got it before me. However, one of the employee came up to us every 5 minutes and apologized for the wait. At the end it was worth the wait! I would recommend anyone who lives near UCF or pass by UCF to give this place a try!"
6/1/2019,1,"Aside from the fact that I just saw a cockroach on the table behind me while looking for soy sauce because my table didn't have any, the food was late and almost forgotten by the staff. I probably won't be visiting this location again because of the cockroach incident. The manager sat at the table where I saw it with another employee and tried to catch it. When it crawled into the booth behind them, they acted like they didn't even see it. That was definitely not expected and is especially disturbing because this place serves raw fish! I loved the food before this but I don't think I can come back. The manager said they do their best but here's a question...if a cockroach was on a table with plenty of patrons around, what is lurking in the kitchen?"
1/11/2016,4,"My coworkers commonly come to this place for lunch since it is so close to us. I wouldn't say that it's a super authentic type of Asian cuisine place but this is still a great place to come and get some quick and delicious Asian inspired entrees. I really love coming here on Tuesday as they have tea Tuesday where you can buy one boba tea and get another for free! Their boba teas are actually very good and have some cool combinations, I'd recommend trying the royal if you're a coffee lover.As far as food goes, they do have tasty choices, but nothing I'd rave over that I'd go out of the way to get. However it is affordable and decent for what you are getting. I'd suggest a bento box as this gives you a variety of things to sample. Service can be okay, since it's open seating for lunch servers just come by and look for your table number that you received when you ordered at the front of the restaurant. Sometimes that can get confused during the busy times of the day and can take longer than expected, but no more than 10 minutes. Overall I do enjoy Bentos and really do enjoy the atmosphere and vibe they give off for a quick style service restaurant."
1/31/2020,4,Super yummy food and fast service. Just a little small and over crowded during lunch time
9/1/2015,3,"A cool, hip, minimal atmosphere, I kind of felt like I was rolling into a Japanese night club. This isn't a bad thing, just not what I was expecting at 11am on a Tuesday.The service was pretty snail-paced, considering how few people were in the house. We waited to order for nearly 10 minutes and waited a bit longer to receive our food. Everyone seemed rather kind, just not the most efficient.The old band-aid sitting on the first table we sat down at kind of threw me off... No no no, Bento. That is yuck! The second table was nice and band-aid free.Most people probably wouldn't think twice about this, but as a wheelchair user, the space was rather cramped and not super easy to navigate (even with these sweet driving skills). Too many tables, too many ropes, too close together. I ordered a Mango Milk Tea, which was a bit too sweet for my taste buds. Next time, I'll try the regular milk tea which is supposed to be less sweet.My friend ordered a tofu bento box and enjoyed parts of it. Nothing life-changing, but it was a decent lunch."
9/1/2015,3,"I wasn't expecting an authentic and true Japanese cultural experience by any means, but I do believe Bento could do better at what they are trying to accomplish. The environment is somewhat imaginative in a minimalist/modern way, which I enjoyed. The service was iffy. As soon as I walked in, I was in a line of 3 people waiting to order my food.  It took about 8 minutes until it was my turn to order. Way too long of a wait for a near empty restaurant at 11am. Once I chose a table with my friend, our boba teas and food took about 10 minutes to get to us. Again, not bad, but the place was empty. Once my bento box arrived, the employee asked if I needed a fork or chopsticks.  An obvious question to which she left to bring me an eating utensil 3-4 minutes later. The bento box was so-so. I got the red curry with vegetables and tofu. The tofu was tough and rubbery, but the vegetables and the curry sauce made up for that. The ginger salad wasn't too impressive. It contained a few pieces of lettuce drowned in dressing.  The rest of the food in the bento box was okay. Nothing impressive enough to mention. My jasmine milk boba tea  was really good. Not too sweet and very refreshing.  I'm looking forward to trying the sushi next time I visit. Maybe that can redeem my feelings on this establishment."
3/15/2018,4,"I really like bento. This is one of the most decent Asian food places I've been to. Of course it's not authentic, but it's really good food nonetheless. I usually order the teriyaki chicken. It's nicely charred, which pleasantly surprised me. The veggies are also super good, although I wish I got to pick when I get green beans vs broccoli. I've also had their sushi. I'd say the sushi box is a pretty good deal! You get a decent amount of sushi (I think you get to pick a roll and you get a California roll). It's pretty good! Service isn't super quick here, but for the quality of food I still go. They're always really helpful and courteous."
8/1/2015,4,"I've been wanting to try this place since it opened (I keep forgetting about it! Lol) and I finally made it! We got a few rolls and shared them so we could try little bit of everything. -The garlic edamame was good. -Miso soup was ok; a little salty and the seaweed was very chewy. -Crunch roll was good, but not tempura batter. It was deep fried or something. Not crazy about the batter or whatever they used but the roll was good. -Spicy tuna roll wasn't great. The only that made it spicy was spicy mayo. That is my staple roll and it bums be out when it's not done right. -I did he make your own Kuwaii roll and it would have been good if they used a different kind of lettuce. It was big and thick and overpowered everything else. You couldn't taste anything but lettuce, which is a bummer. -Red dragon roll was great and will definitely get it again!The best thing on the menu is that you can design your own roll!! How awesome is that!?I didn't even look at their non-sushi menu but everything that came out looked good. I look forward to going back!"
9/18/2015,4,"I have friends who aren't particularly crazy about Bento....but it's close to home, always a great spot for takeout after work, and it tastes pretty good too! This spot is a winner in my heart! Their tuna tataki salad is my usual, but their rainbow roll is pretty delicious too!"
5/30/2018,5,"I've visited this location many times. The food and service has always been great. I love their tofu. I got lo main noodle with vegetable stir fry. It was good as always. I will definitely be coming back! P.S. if you check in on Facebook, they give $1 off."
9/12/2015,3,"My cousin and her roommates recommended this place. My aunt really likes this place as well. My first impression wasnt too well since when my bento box arrived. The steak was completely burnt! ! I didnt realize this until my 2nd or 3rd piece. My throat felt weird and sore. When i flipped the meat over, it was absolutely charred black. I called over a server and showed her. They told me it wasn't suppose to be that grilled up. I waited for a new one but by the time i arrived everyone finished eating. I did enjoy my groupies watching me eat. #PaparazziMode The salad and green beans were my favorite. My mom ordered a Rice Bowl with curry katsu beef. It was very tasty. I prefer that than the beef teriyaki bento box i had. I was able to try the chicken teriyaki bento box that was better than the beef bento but not as good as the curry beef.Overall:Bad experience with the burnt steak but the curry beef made up for it. Three stars only this time. Next time i will try the sushi and hopefully higher ratings!"
1/10/2017,5,"Bento is one of my all time favorite places to eat. The staff is always pleasant when we stop in for lunch, and the atmosphere is typical of what you'd expect from a restaurant close to a busy university.For fellow wheelchair users, getting through the front line can be a bit tricky, and some tables are difficult to get to if it's busy, but the restaurant as a whole is fairly wheelchair friendly. It can get busy during the typical lunch rush hours, but things usually move quickly.I'm a creature of habit and usually wind up ordering the same thing every time: Spicy Cream Chicken Noodle Bowl with a Creamsaver milk tea. I've also tried the Katsu Chicken Bento Box in the past and it was delicious. If you're ever in the area I recommend stopping by!"
9/16/2015,4,"The Bento Cafe brand, If you are not familiar with them, is a small chain of seven restaurants with more on the way, that offers a creative mixture of Asian inspired dishes from wok stir-fry to fire-grilled items to sushi using the finest Asian spices and the freshest ingredients all at great prices.The concept at Bento is to bring unique and authentic Asian food in a fast and efficient manner. Everything on the menu is cooked to order and prepared in minutes and served up in an atmosphere that is fun, friendly and stylish. The word ""Bento"" means boxed-meal in Japanese, and they have a wide selection of traditional boxed meals, but the menu includes a wide variety of sushi rolls, sashimi, nigiri and chirashi bowls as well as soups, udon noodles, rice bowls and noodle bowls. They also offer Boba Tea, a popular Asian beverage that is consisted of milk tea and chewy tapioca pearls.Every store is designed differently which makes visiting each Bento Cafe an experience. Each store will be either dominated by the warm red dragon colors or the cool blue dragon colors. Each Bento has a sushi station, but the UCF location has seats at the sushi bar, so you can watch the chefs prepare your rolls live and in person. Speaking of sushi, the Jade roll with marinated spicy tuna, eel, avocado, krab delite, masago, scallions and eel sauce tasted just as good as it looked. For my entree, I chose the the Sesame Wok Stir Fry bowl. This dish comes with your choice of chicken, beef, shrimp or tofu and red bell peppers, snow peas, onions, baby corn in a sesame soy sauce. I really enjoyed the flavors, and the portion was more than I could eat. Now, I really did enjoy my entree selection, but it would be dishonest of me not to tell you that I was really jealous of my wife's Bento Box. She opted for the Sriracha Garlic Chicken in a bento box. You can get chicken, shrimp or tofu grilled or fried with red bell peppers and onions with a sweet and spicy Sriracha sauce for dipping. Bento boxes come with your choice of steamed rice or lo mein, ginger salad, and string beans and a dessert"
9/28/2020,4,I really enjoyed my meal! Asian food is always best served when it's hot so I suggest eating in the restaurant if you're comfortable with that!
4/24/2019,5,"I've been eating at Bento for about 10 years now, starting with one of their locations in Jacksonville. The menu offers a ton of different options and even has a large selection for vegetarians. My go-to meal is the spicy cream chicken Bento box (I think they changed the name of it). It includes all you could ask for, in small portions, for a perfect meal. I can't comment on the sushi because I've never tried it from a Bento location."
5/22/2017,3,I had really been in the mood for Bento's!  I usually visit the location in Dr. Phillips.  This location was different as right when you entered you placed your order and they bring it to your table.  Which threw me off for a minute.  Once we sat down our food came out before the appetizer of egg rolls and I had to ask for them several times.  The food was okay.  It just needed little more umph to be up to the Dr. Phillips location standards but it was okay for filling my mood for Bento's!
11/26/2019,2,"Subpar food, chicken was charred to a crisp, I get $6 bowls on Tuesday is a deal but quality is suffering. I also found a piece of plastic in my food. Got a combo, no green tea which I usually get as my favorite. Although I saved a ton of money, my experience feels like a two star experience."
6/23/2017,4,"I came here with a few friends on a Friday for lunch. As packed as it was during the noon lunch rush, the line and patrons moved pretty swiftly so we had our food within 10 minutes or so of walking in. The prices are good and the combinations of food can be overwhelming. I went with the chicken curry katsu with the udon noodles. It wasn't quite as spicy as advertised but the udon noodles made it a pretty filling entree. The fried chicken it was served with wasn't anything to write home about so I doubt I'd get that combo again. I got the pork spring rolls too which were a nice side, but they came out a little cold in the middle. I'd probably come back again, just not during the lunch hour."
11/13/2019,3,"Inconsistent portion sizes(seen in pic 1 seaweed salad). A lot of ginger, little ginger, no ginger. Customer service is below mediocre. The food was good 6.2/10"
7/13/2019,1,"Just had their volcano roll and was highly disappointed. It tastes very cheap, which is upsetting since it's an expensive roll. They use imitation crab and whatever sauce that's on top tastes like it's heavy on the mayo. Won't be returning"
9/2/2020,2,This perfect word to describe the food here is literally mediocre. Not bad but would never pay for it again
6/18/2019,5,"We love coming here for a quick bite to eat. The food and service is always great! Even when the line is long, it moves quickly. The food comes out as it's prepared, but the wait in between entrees isn't long. Some of my favorite items are the Pao Pao and Special Mexican. Also one of the staff, Ivy, is always so nice and professional! She always checks in on how the food came out and if we ever need anything else."
8/20/2018,3,"Updating this review,  I was contact by the manager  and all is well.  He promptly reached out to me and corrected the problem."
8/15/2019,1,Well to start I tried the Pineapple Sweet + Sour noodle bowl with chicken and veggies for the first time a few days ago and it tasted good and had no problems. But now ordering from them again today it sent me to the bathroom twice so most likely will not be ordering from them again and is why I've given them one star and would not recommend anyone eat there. The Green Teas are nice though.
8/14/2018,5,I LOOOOOOOVE THIS PLACE!!!Their food is delicious. The atmosphere is calm and relaxing. There are many options to choose from. They have some of the best sushi and give you good portions for what you pay. Everyone here is so nice. I always come here at least once a month.
8/31/2015,4,"It was good. It felt like a modernized thai/sushi place, like a Burger 21 for thai & sushi.I got the red curry bento box with beef, and it is everything you need in a meal. It comes with rice, noodle, some green beans (I'm not sure), ginger salad, and this little fried things with some kind of frosted glaze on them. So you get everything; appetizer, meal, sides, and dessert. And with a fountain drink, it all came to just under $13, you are going to be hard pressed to find a full meal for that.I need to head back here and try some sushi."
9/18/2019,3,"Was very excited to try Bento for the first time. I was anticipating the great experience I heard from my friends so when I showed up in person I had high expectations. We waited quite a long time for two bowls and a roll of sushi and it was very hot in there like the air-conditioner must've broken. We got home with our to go food to find that one of the bowls has human hair lodged into the food. I spent a considerable amount of money on this meal and I'm very disappointed with the outcome of my experience. I tried to call in the phone and I got hung up on because the phone doesn't even allow a human interaction to occur. If you want hairy food and no human contact the Bento Asian kitchen on Strategy Boulevard is your place. Sushi was good though.*** update ***Since I live in close proximity to Bento I decided to try it again. I had to call twice to get someone on the line, and the man was nice. However, after I came to get my pickup order after the allotted time I was given, the woman at the bar didn't even acknowledge me for the first five minutes. She immediately made me pay and I had waiter 20 minutes over my waiting time. This is absolutely ridiculous. They also told me I would be rewarded with a ""gift card"" for my last troubles here and never even followed through. Bad business"
1/9/2019,4,"Bento is good. I wouldn't say it's great though. The food is good, I enjoy the atmosphere, and the service is okay. I would definitely eat here again, I wouldn't get the bento box though. It sounds great because it comes with a lot of everything, but everything they give is mediocre in taste. Get the actual dishes like the rice/ noodle Bowls. The flavors are way better!"
4/11/2015,5,"I think it's a great place for a fast lunch/dinner. You have many options of entree in Bento, Bowl or Noodle bowl style. They also have sushi and boba milk tea. The price is fair. I think for the quality of food you get the price is pretty good. They bring the food to your table. I've tried Japanese-style curry pork katsu, teriyaki chicken and Sichuan chicken. I always order them in bentobox (because I want vegetable as the side) with a boba milk tea. Delicious!"
3/24/2015,4,"I think the biggest disappointment about this location is the fact that it's not called Bento Gold D: I heard rumors that the UCF location was going to be Bento Gold and I was like yooo that's so awesome! But it's just Bento Red though. -tears-But anyway, I was happy with my food. I've been to the other locations in Orlando and Gainesville, but this one is probably my favorite. I typically order the Chicken Curry Katsu rice bowl, and what I really liked is that the piece of chicken was huge! It was definitely a good portion and felt like the price was reasonable. The service was good too, the food came out a lot faster than I expected even though it was a bit busy.My friend got a Korean Chicken noodle bowl which was just okay in my opinion, I'd stick to the Curry Katsu. Also, I was a bit disappointed with their boba. I ordered the Jasmine Milk Tea and the boba was definitely undercooked. It was way too hard in the center and took forever to chew. The tea itself tasted almost powdery too.Overall, I'm happy there is a Bento right next to the UCF campus and will probably be back soon [:"
4/12/2019,3,"I was very disappointed with this place. A lot of people from school say this place is great but I had an ""eh"" experience. From the start there was a guy taking orders then a girl came up to him and said ""I don't really feel like doing anything so I'll take orders"" and they switched. She was now taking orders. I went to order and when I was mid sentence she turned around and added to a conversation and then turned back to be and said ""now what was that again?"". The food was ok just really salty (as to be expected with Asian food). We went to sit down and the gentleman (same from earlier) took dirty dishes off the table but did not come back to wipe the table off. I asked another girl to have someone wipe it off and she never came back, I ended up wiping it off myself.(which is not a big deal but it was still annoying on top o the less than thrilling experience we were already having)"
5/29/2017,4,"I love Bento cafe. I eat here at least once a week, usually for takeout. The food is usually fresh, the service is cordial, and everything is delicious. My only complaint is when I try to call to place an order ahead.  On more than one occasion, I have been placed on hold for over ten minutes waiting to place the order. Sometimes I have to hang up and call again, and then hang up and call again. By the time I get a hold of someone, I'm already down the street from the restaurant, which defeats the purpose of calling ahead. Once you get past this trivial issue, I highly recommend bento for some delicious Asian cuisine. They have a dual-sided menu to cater to everyone's needs. The blue side is the sushi menu- rolls, bowls, and other raw (okay not all raw) delicacies. My recommendations on this cool side of the pillow are the Chirashi bowl and the Mt. Fuji roll. I'm sure there is something fried in the Fuji roll which makes my taste buds sing Hallelujah. The Chirashi bowl is a sticky rice bowl with different sashimi and veggies- my ""healthy"" alternative. Filling, delicious, and makes me feel so accomplished when I can haul rice in my mouth my chopsticks.The red side are ""hot foods""- rice or noodle bowls, or a bento box. They have a varied amount of flavor options and cooking methods for your choice of meat (chicken, shrimp, pork, tofu, veggie). My absolute favorites are the red curry shrimp brown rice bowl and the Asian Cajun chicken mini-udon bowl. The red curry is milky and deliciously ! And don't get me started on the noodles- I have to fight myself every time I walk by bento not to order them. I eat them so often, I am basically a mini udon noodle. Their service in restaurant is great, friendly staff, good food. Perfect place to bring your date so you can figure out if their food taste sucks, because if they hate everything on this menu, then there is something wrong with them."
8/15/2020,1,Good food but absolutely horrendous service. After a 45 minutes wait and watching two parties who ordered after us we were ignored by the staff when asking about our order. The staffs attitude will keep me from ever coming back despite the food. Would give .zero stars if possible.
2/12/2019,1,"I feel like the food has really changed lately and it was for the worse. Am I the only one noticing the portion of food in the rice bowls has gotten smaller? Also, it seems that they're using this super chewy beef that is impossible to chew unless you have knives for teeth. It's super unappetizing and its even worse when it comes out cold.  Yet, the prices rose but the quality of food has gone down. I won't be eating there again, period."
3/22/2018,3,I haven't been here for a while and it has fallen off..... When did Mongolian chicken get mushrooms added to the recipe?It took a while for my sweet and sour bowl to get to the table (is not bad) - my hubby was practically done with his food before mine got to me.I'm disappointed and don't think I'll be back
5/15/2015,4,"Bento is a counter service type of restaurant, where you order and then bring a number back to your table.  I stopped in for some noodles, and ended up choosing the Udon noodles for lunch along with a side of steamed dumplings.The noodles were a decent portion but I would have like just a little bit more for the price. Both the dumplings and the noodles were flavorful and well-prepared, the restaurant itself is clean, and the staff seemed friendly based on my limited interaction with them.First impression was overall a good one, so I'll be back to try some other stuff."
6/22/2017,3,"Family outing for lunch and one of my cousins chose Bento. We all either got rice bowl or noodle bowls. The menu is fantastic and the food is good! But there is only one problem I have, it's dirty. First, our table was sticky and disgusting so someone had to come wipe it down, most of our silverware had dried up food on them, and the to-go boxes had some type of black dust in them (good thing we looked before entering our leftovers). The beverage station was also incredibly sticky and had this weird smell surrounding it, there was flies in the trash and it was basically just a mess with all types of drinks spilled across the counter. Again, the food was great and the menu is wonderful but I don't know about the cleanliness of this establishment."
6/26/2020,5,"I always love eating here, the variety is incredible! Also their new online ordering platform makes takeout a breeze!"
6/24/2019,3,"I ordered a to go order, it was a bitter sweet experience. I loved their boba. Unfortunately our bento boxes were cold, and our lo mein tasted like cold pasta salad."
6/20/2019,5,Sasha and Nerenid have been the best bartenders I've experienced in a long time. They were super attentive and paid a lot of attention to us at the bar. They took our orders quickly and was super conscious we didn't distract them so we could get our orders quickly as they were so easy to talk to. Definitely will be returning just because of their attentiveness and great service!
4/11/2019,3,"Bento has such a variety of foods to choose from! The food is delicious, and it's very convenient being close to UCF. However, I've been there about four times, and three out of the four my order came out wrong. I received sushi when I ordered a bowl, or my bowl had the wrong meat and sides in it. But other then that, a very nice place for lunch or dinner with friends!"
6/12/2019,5,"My sister and I came into bentos thinking we were going to have a casual lunch until we met TOMMY, he was so helpful and it really helps that he has a contagious smile as well! He is great and fun and we will definitely continue our business here because of the awesome experience."
8/29/2018,1,"Got bento to go last night, price for a bowl with fried rice and mongolian beef was pretty crazy expensive for what it was, ($14+tax) but I decided to splurge because I really wanted the fried rice vs. white. The rice change was $5 added to the $9 for the standard bowl. What a colossal waste of money. It did not taste good, the meat has a very odd, fakey texture, and I woke up with horrible food poisoning and have been sick all day. Definitely never going back. :-( Doctor also said he has heard of quite a few people getting sick here before. Avoid!"
7/31/2016,4,"They have good rice bowls and noodle dishes. The sushi is okay. The place itself is spacious and offers a variety of seating options. If you want a fast asian dining experience, Bento is the way to go."
3/10/2017,5,"Been coming here fairly regularly for their poké bowls. You order at the counter, get a number and sit and wait. Service is always pretty fast even when it's super busy! I love the amount of food you can get in the bowl, two meats for $10, can't beat it!"
2/5/2019,5,"This place is good, always seems to be busy with a friendly staff. Went for the bold your own poke bowl with crab and shrimp.....oh so yummy. Sauce comes on the side choice of two and a good selection of ingredients. I'm visiting from southern Cali and wish we had one there?"
