dates,reviews,comments
9/11/2022,1,"This place used to be excellent. Now they serve very little, the soda machine is filthy, the beverages taste like tap water, the staff is rude, and the cashier doesn't know menu items. On top of that, they tip themselves auto adding a 15% tip to for bad service and don't tell you about this when paying. I looked at my receipt after paying and would have tipped twice had I selected add tip option. The total they tell you is not what you pay. This is likely why they have a sign that reads cards accepted only. I mean, what business doesnt accept cash?? I wanted to tip cash directly to the server. The screen asked for a second tip and only shows you the pre-tip total. This goes for anyone, and is not based on the size of your party. The salad had no dressing and was just lettuce, the California rolls looked old and dried out. Wish I'd read Yelp first.  Never again, going to the poke place next time."
3/20/2021,3,"The first time I visited this restaurant was on a slow day in the middle of the week. Everything went smoothly and the food was good.The second time the experience was much different. My poke bowl came out quickly but I also ordered 4 piece sushi and my boyfriend ordered a full sushi roll. After about 20 minutes of waiting at our table, watching people that came in after us get food before us, someone approached our table and asked if we had gotten the full sushi roll we were waiting on. We told them no and reminded the person about the smaller sushi order. My boyfriend's order then came out about 5 minutes afterward, packaged in a to-go container even though we were eating in. No big deal about the container but there was still more of a wait for the rest of the order to come out. When the 4 pieces of sushi finally came out the tuna in the spicy tuna roll was dark gray. I also had tuna in my poke bowl which was fresh and bright pink so clearly the roll I just waited nearly 40 minutes for was not fresh. I was excited to return after my first visit but I would really have to be in the mood for this and in the immediate area to visit again."
4/10/2021,5,This place is so yummy and decently priced if you don't try everything on the menu. Ha ha
7/23/2020,4,"My favorite thing about Bento is the fact that it's very customizable. If you are getting a bowl then you can choose a base (lo-mein, udon noodles, or rice), an entree (red curry, kung pao, sriracha garlic, etc.), and then a meat (or tofu for vegetarians!). My go-to dish is always the red curry with udon noodles and tofu. I do love Bento but unfortunatley I do think their food lacks authenticity. If you are looking for a truly authentic dish, then this is not the place to go. But if you love asian cuisine, I'd definitely give this place a try! The menu is extensive and truthfully overwhelming if it's your first time but I love that that there are so many options on the menu. I'd recommend taking a look at the menu before going to Bento. Some of the items on the menu besides the customizable entree bowls are poke bowls, sushi, and bento boxes. I'm not a fan of their boba teas. I've tried multiple and the boba itself is always too hard and very chewy. The milk teas themselves also don't taste fresh (I'm assuming powders are being used?).Additionally, during lunch/dinner time the lines are HUGE and it takes about 10-15 for takeout to come out. So I usually call ahead, place my order, and it's ready to go in about 15 minutes! It definitely very convenient and always dependable."
1/17/2022,5,"I've been here years ago, and I loved it.Today I called to cancel my order I did though the website to order on Uber eats ( lazy Monday vibes lol ) when I call, they were nice and helpful with canceling my order. Did my order though Uber eats and can't wait to get my delicious food from this location and place.I highly recommend them :)"
4/17/2021,5,First time there and was pleasantly surprised. Went for teriyaki Tuesday and was super tasty. Also 2x1 boba teas! Definitely will return
3/15/2019,4,"I love bento for a quick sushi/poke fix. I haven't had the pleasure of trying their hot kitchen- I take that back. Because for a super secret cheat meal when I'm in the YOLO feels I'll get the spicy cream which fried battered chicken bites, drenched it spicy mayo on top of a rice bowl with either red/green peppers. soooooo goood. Anywhoo, I get the spicy don with either salmon, or tuna, or you can get half and half. It comes with wakame seaweed salad, avocado, cucumber, and you should ask for some eel sauce. Sooo yummy! The sushi there aren't like specialty rolls, but they're fulfilling. This place is a quick fix. A lot of people affiliated with Nova are always here."
3/20/2022,4,"I enjoy Bento, it's great for quick takeout. I love ordering the bentos for variety and it's all really good. I sometimes also go in for a boba milk tea. Last time I got taro and it didn't really taste like taro. However my kids didn't love their Orange chicken. They did like the stir fry noodles and fried rice though."
3/1/2019,4,Came by for a quick bite with the family and the place was packed and hopping so these guys must be doing something right lol!When you enter there are menus from which you cN choose your meat and a Poke Bowl with Rice or Noodles or a Bento Box.  You then pay and sit down and as soon as your meal is ready the server will bring your meal to the table.We all ordered our individual meals and it was fresh and tasty.  A dinner for 4 with 1 appetizer and 2 ice teas and 2 iced coffees came to $88 with the tip!We will definitely be back when in the area specially as my son owns the Insurance Agency across the street from here lol!
1/30/2020,4,"I LOVE Bento! They use to only have one in Gainesville and now we have one here in Sofl, for the last couple years. I always try to stop in when I'm in the tower shops. This place is a fast casual Asian eatery. Their build your own style is something I love as I am a picky eater. Very reasonable prices and the food isn't fancy but downright delish. Think Chipotle but Asian cuisine. Try their Pao Pao chicken if you like spicy and creamy. Their Udon Pork soup is fantastic. Also Poke and Bento boxes. You really can't go wrong here. The only downside for me is that the staff seems to have a somewhat high turn over, so the service can be hit or miss. Sometimes my food is out right away and other times it takes a hot minute just get a Boba Tea.As long as the food quality stays on point I will keep coming back :)"
12/8/2018,4,"Bento holds a place close to my heart, it gives me all of my fondest college memories! This was actually my first time at the South Florida location so my expectations were pretty high. I got one of my two usuals- a build a Poke bowl. To my surprise, they gave the option of a mini- one protein in your bowl. This was the perfect size for me because I hate taking home raw fish if I can't finish it. I had salmon as my protein. Wakame (seaweed salad), cream cheese, & tempura flakes as my toppings. The tempura flakes were different from what I was used to. They resembled rice crispies & actually kind of tasted like it (ew.) The amount of toppings and extras also depends upon the size you get- mini, regular, or large. The service was pretty good & the food came out very quick! This place is pretty far from where I live but I'd come back if I was in the area. Rumor has it, there's a location opening up in Pines (yay!) Guess we'll have to wait & see!"
3/10/2020,5,"We love this location so much, we drive nearly an hour to get there. Yes it may seem crazy just for sushi, but, no other location in Miami matches the quality of their sushi for the lower cost. Not only is their food good but it's in a great plaza that you can also go shopping after you eat. They also have a lot of tables inside the establishment, so a large group shouldn't be a problem. We can't speak on the other dishes they serve since we haven't had them yet, but their sushi is a no brainer. There was only roll that we didn't like since it was a plain roll. Although it didn't taste like anything special, some soy sauce and spicy mayo fixed the issue. We have recommended this location to friends and recommend it to other people to try as well."
9/30/2021,3,"Update- 10/19/21: Bento has reached out and I have shared my concerns via email. They seem to be committed to improving and to providing a excellent customer service. For this, I have decided to change my star rating from 2 to 3. This may improve should I have several positive experiences with the food quality in my return visits.I want to like this place. We eat here nearly every other week and are constantly disappointed with the quality control of the food and service. Every other time we order there is a different problem. The Udon soup is a favorite. It's supposed to come with Bok Choy and every other time we order it, the Bok choy is missing. LOVE the flavor and noodles but they constantly miss ingredients. Don't even get me started with Uber eats orders (whole meals not in the bag). The sushi pretty awful constantly. I don't even think they make it with raw fish anymore. The service is so sporadic. We often finish one meal in a group before the others are dropped. Or we wait and it gets cold. If the food was consistent and quality I wouldn't be making this review. You might ask ""why do you still go there?"". Well because the price is right and when it's good, it's really good. Just disappoints more times than it should. Also, an observation, there seems to be no full adult supervision in this place. Where is the management?! Is this place really ran by teenagers."
11/18/2018,3,"This is my third time patronizing this establishment this year. I finally decided to write a review since I've got a taste of a variety of different items. Well let's be honest I've only had three different Poke bowls and some crab rangoons but I can talk about those and my overall experience.The most recent Pokeball I decided to go with was fried tofu and poke salmon. I did not like the fried tofu. If you notice in my photo, it was fried to the point where it was shriveled up and dry. It was quite uneventful. Tofu already doesn't have any flavor so fried in such a way made it a bit more difficult for my palate to enjoy. The combination of the mango ,the edamame, and the wakame made for good toppings. They did forget my scallions and sesame seeds but whatever. I was not about to leave my library time to go back for these items. I give this place a 3 out of 5 because it's not the greatest but it's also not the worst. You kind of get what you pay for. I also wasn't impressed with the steamed shrimp I had in another bowl. The shrimp were sliced so thin and considering it cost more and they give you less, I was disappointed. Overall, this place is good for quick bites. I've never sat down at the establishment so I can't comment on the service. It seems as though at least everyone working the registers to take your orders are very knowledgeable and super helpful. They don't rush you and considering they have so many options on the menu, it can take a while for someone to order. I appreciate that they give you the time to do that."
11/3/2021,5,"Love stopping at Bento while I am out shopping in the plaza! The food is always DELICIOUS! Love the atmosphere and the quick service. Definitely recommend if you're in the area. A great, quick, quality sushi stop."
12/3/2019,5,"Bento essentially takes all the building blocks from the noodle bowls, bento boxes and sushi, offering them in a mix-and-match format over white rice, brown rice or mixed greens, with a phalanx of zippy sauces and a nice array of crunchy toppings (nice to see togarashi and furikake, both seasoning blends that add vim to anything). There are plenty of appealing protein options here, from spicy tofu to katsu-style fried chicken, and a small handful of signature bowls with well-conceived assemblies of ingredients. The Bento location is bright, with floor-to-ceiling windows, contemporary light fixtures and chairs that hint at midcentury modern classics. The order counter is a study in red lacquer with a dramatic black side wall that is festooned with Katakana and Hiragana characters (or maybe they're just cool squiggles;not sure). It's an appealing and pleasant space, but with lots of people loitering and waiting for their to-go order, it doesn't feel like a place you'd camp out for long.I found solid offerings in nearly every category on the menu. Solid, but nothing that scaled new heights or brought the unexpected. If I have one overall criticism, it's that dishes have too much sauce, sauces that were frequently a little too sweet. A Szechuan chicken bento box ($10) made me wish for more restraint on the deep brick-colored sauce so the snow peas, broccoli and white-meat planks had more room to shine. The rest of the sectioned bento contained the classic iceberg salad with the ginger dressing, a dome of white rice, a tangle of soy-bronzed lo mein, short lengths of nicely done fried Szechuan green beans and a passel of fried wonton skin triangles drizzled with a sweet sauce. A fair amount of food for $10, and good variations of flavor and texture, but nothing knocked my socks off."
10/6/2018,4,"My cousins husband told us about Bento Cafe. They have a very busy and fast paced lifestyle with work and their kids school/extra curricular activities. Most days, they are on the go for dinner or lunch, and they frequent Bento a lot. We tried to go one evening with the kids, and the line was completely out of the door. It was a bit overwhelming. On one hand, you are thinking ""Wow! It must be really good!"" and then ""do I really want to wait in this line?""We were starving and decided to order our food to go. They don't have an app for online ordering so you either have to order in the to go line or call the order in. The first meal we had with the restaurant gave me mixed feelings. I ordered a poke bowl and when we got home and I started eating I found a black hair in my mango which is an epic fail. Besides that, the taste of the food was really good. My husband didn't really get enough time to look at the menu so after seeing my meal wished he had ordered a poke bowl as well. He said it was good, but it wasn't enough food for him. I don't remember what he got, but there was shrimp, veggies, and rice. The bowl was small. The kids got orange chicken and chicken teriyaki. Overall, the meals were pretty good for them, but in the future we would maybe find something they agreed on and order a larger portion. With how much my family frequents this place and the taste outside of my finding, I decided to try the establishment again because things happen. The downside of it for me was I was already home, and there wasn't much we could do about it. My husband and I went back again. This time we both ordered the large poke bowls. The poke soy tuna isn't anything like the poke I had in Hawaii so if that is what you are expecting... don't. You'd come closer to the taste in Hawaii getting the spicy tuna. That is my favorite for the bowl. I really love the wontons as an option, because then I was able to make little tuna wontons towers with wakame and jalapeno. We were both very pleased with the second visit. The large poke bowls come with a nice amount of food, everything is fresh and tasty, and I love the options you get to choose from. You could come up with all kinds of creations and never get bored. Bento is always crazy busy with the line to the door which says a lot about their product. I am glad I gave it another try because it really is delicious. Helpful hint: Have workers wear hair nets??"
10/2/2018,3,I stopped into Bento today and I ordered a Vietnamese Pork dish & the Sushi Combo box. The sushi here is tasty. The Vietnamese Pork dish left a lot to be desired.Another thing I noticed about this dish is in a photo that was a couple years ago the pork looked very different. It had grill marks and looked very juicy. The pork I got looked roasted in an oven or made on a skillet. I much rather would've had what they used to make. I still chalk this place up as a place I'm willing to come back to and try more things.PS - This would've easily been a 5 star review if the Vietnamese dish was on point with robust flavor.
10/19/2019,3,"So I really like this spot because I have been coming here a number of times, but unfortunately I got food poisoning from something I had there a few nights ago. I tried the pork fried dumplings and it had such a strange taste I only ate one. After that, I ordered the Creamy spicy chicken bowl with lomein; the chicken was very good but again the sauce that the lomein was tossed in had a funny taste that I could only stomach 2 bites before giving up on it. Later that night I was sick to my stomach. It definitely had to be one of those food items I ate or both. Such a disappointment."
3/1/2022,1,"Sorry, so many things wrong with this place that I would write a book if I listed everything. Don't believe the fake reviews and don't try reaching out to me to try to change my mine. If management is clueless then you shouldn't be in business. Waste of time and money. With so many good asian and sushi places out there I have no reason to ever go back!"
9/25/2018,5,"When you need a quick bite and your craving sushi, rice bowls or noodle bowls this is definitely the place. It has an option for everyone. The prices are around 11$ depending on what you get. You walk up to the counter and order they give you a number and the employees bring the food to you. It's always clean. The employee who took my order was very patient with me, she also helped explain the sauces and items I wasnt familiar with. She was very helpful and even offered me a cup for water while I wait for my food to go. Which has never happened before at other restaurants/fast service , I was very grateful for her offer.My food came fast! I was very surprised faster than usual. They've changed up the menus and organized it better. I decided to make a sushi bowl and I picked the regular size which is a very good amount of food, very good for the price. They also have available a corner with to go boxes, chopsticks and napkins available. It can get busy during dinner time but honestly it's a great place if you have a family or friends because of the big variety of options to order. I will definitely be coming back soon. Hope they make more locations soon."
12/13/2020,5,Love this place Many asian options plus some beer/beverages Sushi is fresh! The curry rocks also fried rice (upcharge)  o___o Good music & vibe Our last visit wasn't so organized as our food came out before our sushi etc. but LONDON helped make it like we know it So we'll keep coming back!!
8/31/2021,1,Terrible service food can take up to 30 mins for something simple such as fried rice. I've had weird tasting food and complained. But when asked for a refund didn't want to refund me even though I the food tasted off. Another problem is a cashier was open and didn't take us because they were too busy drawing and didn't ask us if we were ready to order until we went to the next cash register. I have been coming to the location since it has opened but in the past year the restaurant service has gone down a lot.
8/28/2019,4,"Would recommend the poke bowls and sushi over the hot items. For the price and quality, you can't beat it. Plus they have a huge selection of foods, so it's great for groups! Casual place to go that won't break the bank for decent quality fish!"
3/26/2022,5,"Scrumtdileunchis , i was so good that I order at this place on a daily , THE BEST SUSHI I HAVE HAD IN A WHILE."
12/28/2018,5,"Whether you're into sushi or hot meals this place has something for everyone! You must try the milk tea! Stick with something simple like strawberry or mango flavor before venturing out to some of the other flavors. Be sure to pick up a punchcard for them because when you buy eight you get your ninth for free. They can also make a milk tea into a smoothie which is great on those really hot days. The food comes out quickly, and shows up as soon as it's ready, so it doesn't always come at the same time, but that also means it's nice and fresh when you get it. I have been to this location about 50 times and so far only had one instance when I ordered to go that it took a while.Parking can be a bit tricky at times. Tower Shops is not known for having readily available parking. I usually have to park at the end of Michael's and cross the grass area rather than sitting in front of the restaurant."
3/21/2018,4,Pretty good poke and sushi here. I've been a couple times and both times the food was good and came quickly. This time I got the Florida roll and the spicy yellowtail roll. Really great! It tasted fresh and had good flavor to them. I also decided to get some boba tea before I left and I'm so happy I did! I got the pineapple flavor green tea with strawberry boba. It was so refreshing and sooo tasty. I'd definitely like to make this a regular stop!
2/12/2022,2,Bento box: cold lo mein with undercooked chicken. Several times coming to this place and the last one today. Definitely I can't recommend.
9/10/2019,1,"Today I decided to go back to this location and try the pao pao shrimp udon bowl again. Again I had high expectations and AGAIN, I end up biting into shrimp tails!!! How the heck do you Leave the tails on a shrimp dish which is coated in sauce... can't even see the tails until they start grossly crunching in your teeth. What a huge disappointment. I thought my last review got the attention of someone from customer service & they even promised that they would send me a gift card. And made it seem like the shrimp should NOT have tails on them & as if I got unlucky the first time around. I guess this is the new norm. Yuuuuucccckkk. Never got the gift card. Same disappointing dish. I really used to love this place. My first review was 5 stars. UGH."
3/10/2022,4,This is such a good place but the manager here at night his name starts with a B is so rude!!!! Definitely suggest getting volcano roll !!!
2/6/2018,3,"I have been here twice and both times the lines were really long.  I thought that meant the food would be great, but in reality it is just okay.  The sushi is fresh and you can make your own combinations.  They have poke bowls and bubble tea as well.  Still, this is like a fast food chain joint.  It is generally loud and pretty packed, but the portions are good and the pricing is reasonable for sushi."
3/28/2018,4,"This is a gem in the tower shops plaza. A great place to go for lunch and dinner. Bento's has an inexpensive menu filled with variety.For 8-11$ you can get bowls, noodles, or even a bento box that has a little bit of everything with your entree. I get the spicy creamy sriracha chicken bento box. It is about 9.50 and it comes with a lot of food. A lot of good tasting food for a balanced meal. Along with the chicken, the box comes with green beans, ginger salad, rice, lo mein, and some small looking cereal things.I also got the chicken katsu rice bowl. It was fried too hard this time around, felt like it could be better. Definitely need sauce to eat it. In Orlando they charge you like 50 cents per sauce but here it's free. Eel sauce & yum yum are the go-to'sWill be back for either another bento box, sushi or a pokè bowl!"
5/17/2021,5,Bento always slays! It gets quite busy sometimes making a quick order take a while but it's worth the wait
12/8/2020,1,"Super disappointed. We first ordered at a Bento in Jacksonville and the delivery to our hotel was smooth and the food was awesome. So we were excited to see we could have the same at home with a little longer than usual drive.We gave it a try today and the food was a total let down. While the Jacksonville food had been fresh, plenty and delicious, this was the opposite.I ordered a regular ""create your own bento bowl""for pickup through seemless. I asked for half noodles and half salad as it was offered in the order. I only got salad. A tiny portion of the proteins and the avocado. And the wasabi topping was mixed in so that I thoroughly burned my mouth thinking I was biting into avocado. It looked like a carelessly thrown together side salad. Which left me completely hungry.My husband ordered the Pad thai and it looked completely different (with a red -ish sauce?) too and he said it was super hot (spicy) and not nearly as good as what we had in Jacksonville. Unfortunately a first and last kind of experience.Real bummer!"
10/15/2019,4,"Worth visiting. I went to Bento once for lunch with my co-workers and was impressed by several things. Lets get started. THE PLACE: locate din a shopping center, parking is a breeze. The restaurant itself is beautifully decorated, and has a bit of a ""zen"" feeling to it. All was clean and many tables were available. THE FOOD: Its been a while since I went, so I cant really remember the name of my food, but I do remember enjoying it all, especially the ginger flavored salad!! Chai tea was also delicious. THE SERVICE: Service is very is quick- you make the line, place your order and the food is delivered to your table. Everyone whom I encountered was courteous and friendly."
9/12/2020,5,Food was great. The sauce for the krab wonton was delicious! Takeout was on time. Always enjoy bento no matter the location!
4/29/2021,1,I use to love coming here a few years ago so I was shocked at how downhill their quality of food has gotten when I ordered dinner from here last night. My husband's bento bowl barely had any sushi in it. They practically served him a bowl of sushi rice. My katsu meal was horrible. I couldn't eat it and the rice was overcooked. What a disappointment. I use to recommend this place to my friends all the time. I will go to Poke Ramen instead.
7/22/2018,5,"I love the sushi and sushi bowls at bento. I tried this place originally in Gainesville when I was in college and was so happy when they opened up in my own backyard. The menu selection is huge, both Chinese and Japanese dishes to choose from. My personal favorite is the create your own sushi bowl. It's basically like a sushi roll of your choice in a bowl: I get the raw salmon, breaded chicken, mushrooms, avocado, edamame, masago, cream cheese and the crispy fried onions over white rice. It comes with two sauces of your choosing - I go with the spicy mayo and ponzu sauce. It's delicious, fresh, fast and cheap. I love the idea of fast food sushi, rather than the traditional unhealthy fast food places. This place is great!"
11/24/2017,3,"I found out Bento Cafe is a chain at here. Florida has at least 4 stores. This one located on the University Avenue was very busy. It is heaven for young people to spend money due to very affordable price on the food.  The interior was decorated very nicely. Why they are average. The tables were not clean often. Even they are clean, they did not do a good job. Food is just average in comparison to many Asian Fusion place. We got beef udon noodle, poke bowl, spicy tuna roll, Florida roll and lavender jelly drink. The noodle and poke is build your own. Basically if you did not get your sauce right,it is on you. The food is average due to their selection to added on is limited by the the ingredients they have and number of items you can added into your bowl. The sushi rolls are not up to the standard. The best we have order just the lavender boba slush. This is the only memorable item."
7/8/2018,4,"Really great first experience at Bento! I ordered a milk tea smoothie that was pretty good; the only place in the area where milk tea smoothie is even an option! Boba was good consistency, although flavor was a bit watery. The sushi was great as well, and I loved that you can build your own box. Only downside to my experience was the more than average amount of gnats in the restaurant. Otherwise, good food!"
10/10/2017,5,"After hearing all the hype from my girlfriend about how this place was amazing when she was in Gainesville, we decided to try this place out, which we did this last Sunday after our Japanese classes at Morikami.Located in the Tower Shops shopping complex in Davie, Bento Cafe is a quick service restaurant. Upon walking in, you look at the menu which is placed at the entrance. The concept is that you order one of the many entrees at the menu (and there are many to choose from) and then you choose whether you want a rice bowl, noodle box or bento box. As this place is known for its bento boxes, I went with a bento box. This menu is extensive in that you can also make your own poke bowl and sushi rolls. I ordered the chicken sriracha garlic bento box and my girlfriend had the szechuan chicken bento box. Once our orders were placed, we sat down and awaited our food. As I ordered a miso soup ahead, that came out first. The miso soup was very brothy and was a very good beginning to the meal.Soon afterwards we received our bento boxes. I have had bento boxes in the past that contained 2-4 items. These boxes come with the entree, your choice of white or brown rice, lo mein, ginger salad and string beans with some pieces of fried wontons. I was wowed by the size of the boxes and wondered if I would be able to finish this box. Surprisingly, I was able to finish it all and loved it. The crunch and spiciness of the chicken sriracha mixed with all the other accompaniments was delicious and wowed me completely. Once finished, I was definitely full and satisfied. I could see why this restaurant gets so much hype; i think it's definitely worth it. Next time I may order a poke bowl, as now I have a hankering for one."
2/6/2022,2,"Don't go here if you're not expecting good take out. First time they lost my order. Second time no spicy mayo even though i paid for it, i want a refund because its dry with no sauce. Poor service"
9/26/2019,4,"I remember having Bento at least twice a month when I was in college in Gainesville. So excited that since then they have spread to a few more locations. We got the Spicy cream chicken (now called Pao Pao) brown rice bowl with veggies which was delicious and The Mongolian beef (plus shrimp) Bento box which was good but the ENTIRE thing was cold, it was very strange and the consensus on the noodles were that they tasted like mustard (which the tables on both sides of us agreed). My partner got the original milk tea with Boba and I got the taro milk tea smoothie with boba. Both were delicious and refreshing, loving the surprise of cold chewy boba in the drink. Besides cooked meals they have the options of sushi and Poke bowls which I look forward to coming back to try!"
11/30/2020,2,"Bento is a famous place with good taste But this one ‍ Our food was cold and the taste was bad too My friend got a side of veggies and I can tell that it wasn't fresh! It looks like if they just put the side of veggies in the microwave  The chicken was cold like undercooked.Oh, and I have to wait longer because my meal wasn't ready but they brought my friend's bowl first . Hopefully, they can improve their kitchen and service as well."
11/28/2017,4,"Had a poke craving and so glad I found this japanese asian fusion joint.Line was long and to the door, but moved fairly quickly. It's self serve.The menu is VAST with lots of choices which can be intimidating, but they were smart to have menus right at the back of the line, so you can go back and forth between what you want while you wait :)Got the poke bowl with 3 proteins (max). A good number of toppings, sauces. brown or white rice. Loved my poke bowl.Also tried family's chicken lo mein noodle bowl and tofu bento. Tofu and chicken was excellent as well. OVERALL: would come back."
7/2/2021,2,"I was undecided between 2 1/2 stars and 3. It wasn't nice. The brown rice was lumpy and pudding, the szechuan sauce was mediocre at best. I ordered it with beef and shrimp, beef was over cooked. It wasn't worth the $18 price tag with a small bottle of water. I make better Asian at home."
11/4/2017,3,"After running some errands in the tower shops my 7 yr old and I decided to grab lunch at Bento. For this trip, my daughter who loves rice opted for the chicken fried rice instead of the kid's bento box.    She got it with no onion or scallion and she said it was good. I got the make your own vegetable roll. I chose cucumber, avocado, mushroom and red onion.  I could barely see the avocado except in the last piece. It was okay. Nothing special. I had the stir fry veggies over brown rice. Not bad. It came out super fast as if it was all already ready. The rice was lukewarm. Last trip I had the fried avocado roll, it was okay.  More rice than avocado.  I did enjoy the noodles with veggies. The boba tea I had was too sweet. Both visits I felt rushed in ordering.  This trip I felt like the cashier was annoyed I wasn't ordering quick enough. The people next to us asked the floor person for napkins and she seemed annoyed she needed to fill them in. I had tried to ask her for a Togo box and she completely ignored me. The gentleman next to me asked her for me and she just pointed ""they are over there.""  I didn't see them because they blended in and considering I was at the table with my 7y old, it wouldn't have killed her to grab it for me. All in all, the food is okay. I haven't been impressed with service. Everything comes out as it is ready.  Will probably go back if I am in the tower shops, but wouldn't make a huge effort to do so."
6/24/2021,3,"Been there twice in the last year, and twice they were late opening because something was broken. Then they were out of 3 of the 4 things I ordered. Pad Thai was great, but...."
3/30/2018,5,"Great service and even better food. $15 is a bit pricey for the portion size but it's very friendly so it equals out. The environment is calm and a great place to enjoy friends. I ordered the Garlic Broccoli Shrimp Noodle Bowl with a Green Tea, Lychee Boba drink and I must say, I'm impressed with my choices. I'm extremely satisfied."
8/4/2021,3,"Like the food but the waiting is awful,. sitting in the table for my meal for 35 minutes ,. Looks like to go is first"
6/15/2020,4,Bento is popular around the tower shops and I can see why. I personally like the poke bowls and I'll usually get an unsweetened green tea. I actually liked the green tea so much that I now but it in bulk on Amazon. The atmosphere is pretty cool. It's usually always busy. I go here occasionally when I feel like having sushi. Also a very clean looking place. Oh and their boba tea is great too!
1/9/2022,2,"the workers were very nice and gave good recommendations when i asked what kind of chicken to order. although too many different recommendations was overwhelming. i place a takeout order and the food took VERY long to come out. I asked for no peppers in my noodle bowl, yet i still got an assortment of different colored peppers. my stomach was very upset after this meal as was i. their food could use more flavor. i do not think i will be coming back to bento however if i do hopefully next time will be better"
4/5/2019,5,"I used to go to Bento at least once a week in college, so when I heard that a Davie location was opening up, I was over joyed! Since it opened, this location has never disappointed! From the sushi to the hot meals, everything tastes just as good as it did in college, and their menu allows for a wide range of options, so you can always try something new! I often get sushi from Bento, and it's always fresh and affordable! I especially enjoy their Signature roll Red Dragon and the Classic roll Special Mexican! On the kitchen side, I always get the Szechuan Chicken Noodle Bowl with udon noodles and it is spicy and flavorful and never lets me down! I've also had the Mongolian and the Sweet and Sour, and both of those have a great flavor as well! Bento is the perfect asian fusion restaurant, and its wide variety of sushi, poke, and kitchen entrees enables everyone to find something they love!"
7/10/2021,3,The sushi was better than the regular Asian food. So I will stay away from that all dishes but sushi was good and have a good variety
7/26/2019,4,"One-stop shop for a fast, straightforward Asian meal.  The menu is a simple breakdown of entrees that are served as rice bowls, noodle bowls, and bento boxes ; along with options for poke and sushi.  There is a good mix of meat and vegetarian options (tofu based) as well - something for everyone!  The bento boxes had pretty standard sides, including salad with ginger sauce, lo mien noodles, rice, cooked vegetables, and this ""dessert"" consisting of an interesting combo of fried wonton and condensed milk.  The stir fry entree with tofu was good, with soy sauce-based flavor. You order at the counter, get a number, and seat yourself. Service is fast, staff is friendly, seating is numerous and spacious. Overall a good stop for a casual lunch/dinner!"
10/12/2020,1,"Let me start off by saying when I ordered from this place the first time I was blown away from how amazing their food was.But the past two times I've been there was a total disappointment. Any time this place is busy in the evening/ night the quality goes way down. It's expensive to eat here. It's a ""treat yourself"" type of restaurant when you get paid. But honestly, after the two times I went there and my $63.00 order was old, cold and inedible, I can't see myself going back. Not sure if I should just try another location or find another spot for Japanese style cuisine."
3/11/2020,4,"I've been craving  sushi and I enjoyed the veggie sushi which has avocado, carrot, asparagus,cucumber, scallion and cream cheese. I also ordered the fried avocado roll . The avocado roll is so popular sometimes they run out lol. Instead I ordered the chicken tempura roll which is good option too. One of the new item on the menu is their $4.00 chilled sesame noodles ! It is so delicious ! The sesame soy dressing And crispy carrot and zucchini strips makes it a good combo. oh man it's really good. They should have a small medium and large option because it really tastes good! As a side, I really like the  veggie spring rolls in chili sauce. I also enjoyed the Thai tea. They also have bubble tea options with many different flavors. This place I know gets busy, but it's pretty spacious. I know you have the option of delivery with door dash which I have done.  If in the area it's a good food spot. Parking around may sometimes be a hit or miss but there's plenty of parking all around."
12/30/2021,1,Ordered few items and one was missing. When called the restaurant about it instead of apologizing or showing some empathy their attitude is I must take that up with doordash for a refund. Wtf I was even willing to go there and pick it up cause now one person doesn't get dinner! Defeating the purpose of having paid more for using doordash. I would've rather returned everything for a full refund when I went out to get more food.  Management failure!
8/10/2019,5,"Cool place with great food! You go up and put your order in and then pick a table to sit at, so kind of like a fast food restaurant but this food definitely does not taste like that. I got the Wok Fried Rice with tofu - delicious! My friend thought it was a little plain spice-wise but that was perfect for me. My friend got their choose your own bowl and chose chow mein with sweet and sour tofu. She liked it - the only thing was the soy sauce was a little heavy on the noodles, but it was overall very tasty. While I loved the food, I discovered I wasn't a huge fan of the milk tea smoothie. The milk tea gave it an odd sweet aftertaste, but I'm glad I got to try something new anyway. Overall, delicious!"
