dates,reviews,comments
10/23/2018,5,"One of my favorite casual Asian food place. The line is always long during rush hour so I usually call in my order since I know what I want. Good for both take out and dine in. They are always having something new and exciting coming out too. Beef bulgogi is my bento box  go to. Crunch rolls  with Japanese mayo is also good. If you want something really healthy try poke bowls with lettuce base. I think their milk tea is a little to sweet, but green tea with raspberry is just perfect ."
2/7/2021,3,"My opinion on Bento is definitely split. I really enjoyed this place in undergrad before but recently the sushi rolls I've gotten with my usual order of the sushi combo box have really been lacking. The rolls recently are really small and poorly rolled. I am not sure if its because of a new sushi chef or what but it's really disappointing. Along with the combo box, I usually get the Boba tea, which is always great. The teriyaki bowl is also very good. The customer service is usually good but recently the wait times have also been a bit ridiculous. The last time I ordered, I ordered online and was given a 30min wait time when the order was placed. This was followed up with a phone call about my allergy preference I included on the order. After 25min we drove to Bento (7min drive) and ended up waiting another 30-40mins. I guess they were pretty backed up but a notice or a longer expected wait time would be a lot more convenient and safe than having customers stand and wait inside for 30-40mins."
2/19/2021,1,"First of all it took 45min for my food to get done. Secondly, I got my sushi and it literally was thrown around everywhere. I went to bite in it and my mouth was on fire because of how my sushi was thrown in, the wasabi had gotten all over the sushi so I couldn't even eat it. Never again."
8/16/2019,5,"The food here is always amazing. Bento is by far the best sushi in Gainesville. There is usually a bit of a wait, but it's worth it because the food is such high quality and always done to perfection."
8/16/2015,3,"I've been a regular at Bento since undergrad-- every time we had events in Gainesville, it would be the number one place where we would stop by. My all time favorite fish is the Spicy Creamy chicken/shrimp. It has a sauce similar to Bang Bang Shrimp, but I like theirs much better. I usually get it over noodles or rice because I'm not a big fan of their bento boxes-- maybe due to the lack of flavor of the sides.It's a pretty cheap place to get sushi. I like their the create-a-don because you can pick 3 types of meat on top of rice, avocado, cucumber, and seaweed. It's pretty tasty and fills you up. It gives you the bang for your buck if you're craving sashimi (rather than paying $5 for three pieces of meat). They also have milk teas and boba smoothies, but it needs improvement. The drinks are overly sweet and you can just taste the powder-- pretty nasty really, but I guess it can fool people who haven't tasted quality boba teas."
9/11/2013,4,"Having gone to school at UF, I know the good spots to eat while keeping the wallet happy.  Bento Cafe has always been a staple for me, even now, when I go up to Gainesville for work purposes.  There is plenty of seating and it's the type of restaurant where you order, pay for your order, and a runner brings you your food.  The soda machine is self serve also.When you're done, you can leave your empty plates/bowls on the table and the runners will carry them for cleaning.Bento Cafe serves a mix of sushi, Asian dishes, and Asian fusion dishes."
8/4/2015,4,"Food: Chicken udon stirfry -good size and flavor. Added a combo to add a soda and edamame and also got the ginger salad which was a good size salad with flavorful dressingKids chicken katsu nuggets - this was good with plenty of nuggets cooked perfectly although the katsu sauce was not authentic. It was light brown and weird and my daughter would not eat it. Environment:Sleek, clean, modernService:Friendly and attentiveDefinitely would return when in town."
1/9/2021,1,Terrible for DoorDashers. If you are a dasher PLEASE AVOID AT ALL COST! Long waits that take up entire dash.
11/19/2018,4,"This is pretty good Asian food. It's not as good as pei wei because they don't add many veggies and they are a little heavy on the sauce. Overall, the tofu is really delicious and it's a great dining atmosphere. Would recommend."
10/25/2017,4,"Bento is the place to go when you want fast, affordable Asian food. At least once a week, my roommates and I end up here because this is literally the only place in Gainesville where our food is on the table sometimes before we even sit down! And when you're hangry, that is very. Important. Since Bento is by a lot of universities across Florida, I've actually had the opportunity to try the majority of their menu and have compiled a list of items that you can't go wrong with! If it's your first time there, I highly recommend the fried krab wontons, pineapple thai fried rice, red curry, Korean, or katsu entrees! Out of their bubble teas, I'm not really a huge fan of their milk teas since they are too heavy for me. I always end up getting a green tea or blended ice. My two regulars are either the passionfruit green tea with lychee jelly or the mango blended ice with strawberry popping boba. Oh, and keep an eye out for their monthly specials! One of their fall specials is pumpkin wontons, and my roommates and I love them so much. Definitely worth trying!"
10/15/2016,2,"Kind of feel cheated a little. So you pay 13.25 for a bento box with extra meat. The quality is not really there at all. The dessert is some fried wonton skin with evaporated milk.The salad is an odd ginger salad.The string beans I am not sure are fresh or honestly they feel really squishy.Lo mein is an easy cheat to appease customers.I am also not sure the bulgogi is real korean food, but hey that's what you get for going to a place that has a Japanese originating word. I understand that bento inherently has smaller portions that culminate to a large meal but honestly the quantity and quality don't match with the price. The cashier was nice but the person who gave me my food was rather curt.I know I sound critical but honestly this place is fine if you don't care about the quality then go for it. The service is ok and the food will suffice. I would have given this a three star but that price doesn't qualify this place for fairness. Maybe go next door to chipotle, sorry but at 9 bucks or so you get extra meat and all of the rest that comes with a rice bowl or burrito. Not advertising Chip but seriously think about it.I would not recommend this place."
8/5/2015,4,"I would definitely come back and recommend this place to friends and family. I really liked the food here. I had the yellowtail sashimi and the ginger scallion chicken rice bowl.  It was delicious the portions are quite big, my boyfriend and I shared it since we weren't too hungry. The sashimi I order was fresh and big, the pieces are bigger than some of the places around town. I'm considering coming back for lunch tomorrow.  The service was quick, our food came out wishing 10min of ordering. The atmosphere was good, very nice decor and relatively clean.  I thought the ordering process was a bit confusing for first time visitors. There was no sign that say ""grab menu here"", I just grabbed the menu because other customers did that. The stirfry menu was a little bit confusing too, but the line was long so I had time to figure out."
5/7/2018,4,I come here about as much as I can. I've tried pretty much everything on their menu including sushi. For the price that they are charging they give you so much food and the quality is great. I really love having Bento here as fast food options
3/31/2020,4,"this bento has great food if that's all you're looking for in a restaurant. on the other hand the staff was not friendly or welcoming and made me feel like a burden for even coming in. i've learned to just call in an order so i don't have to wait 45min in the store. like i said, the food is good but not much else really made this restaurant stand out for me. the taro boba is pretty good too!"
12/7/2019,5,"Madison ( manager ) & staff were super nice & food was delicious! Will def return! Highly recommend the ""Caliente roll"" Yum!"
8/16/2019,4,"If there's one thing I've learned about the Gainesville food scene over the past few weeks, it's that Gainesville has tons of fast casual restaurants (think Chipotle except they don't assemble your bowl in front of you, it takes them 10 minutes to make and assemble in the back). Bento is a great example of a fast casual sushi place with other assorted Asian offerings. I ordered the pad thai, which had a surprisingly large serving (lasted me 2.5 meals), and the thai tea boba, both of which I enjoyed. The pad thai was not the best I ever had, but it was decent, and for the speed with which it was prepared, I can't complain. One note on the sushi - most of their rolls have cream cheese, so if you're dairy-free, this may not be a good option. Would definitely return when craving a quick Asian dish - better than Chinese takeout for sure!"
8/18/2017,4,"Bento is a staple in Gainesville! Really appeals to the college student. It's fast and affordable asian food. Sounds a lot like take out but its a step above that, which makes it an appealing place! If you are stopping by Gainesville and craving asian food, this is a great and quick place to pick something up and has a broad selection of sushi and meats that will satisfy any craving!This location is huge, there is a lot of seating and service is pretty quick. My go-to dishes are the spicy cream chicken rice bowl and the surf and turf don. The spicy cream chicken rice bowl is pretty heavy, I never finish it in one sitting, but it's something I crave if I have been away from Gainesville for long. The surf and turf don is nice and light, has a mix of raw tuna (or can be changed for salmon) and chicken katsu, with rice, avocados and wakame. This is another dish that I crave as I love the textures between the raw fish and the fried chicken. They also sell teas/milk teas with boba, but it falls short and there are way better options in Gainesville. I would save your money and not order a tea drink here as their boba is pretty rough and hard. Overall, if you're craving asian food but don't feel greasy enough for take out, bento is a great option. There is huge seating area and it's a frequent place for large groups to meet up and have a meal. I would definitely recommend!"
10/5/2015,5,"Best restaurant ever, especially their sushi. I got the almond joy boba tea with tapioca pearls. Seriously tastes like an almond joy. I got the National Champ roll. Cream cheese, avocado and crab filled with crab scallop spicy mayo mix on top. I also got the Crunch roll. Lightly fried on the outside with tuna, crab, cream cheese and cucumber inside. Highly recommend"
10/30/2020,3,"It wasn't bad but Bento quality has definitely went down, my Krab Wontons were so greasy I took a bite and grease got all over my hands. The sushi was mediocre but my kids Katsu bento box was good. Overall not impressed like I use to be ‍"
12/1/2019,2,"I travel for work so when I am in town. Bentos is definitely the place I head to for a quick bite to eat. Tonight they seemed pretty busy/packed. There were about 6 people ahead of me. Ordered the spicy tuna roll and thr shrimp tempura  udon noodle soup. Had to be at work within an hour. Plenty of time. Received my spicy tuna roll within 15 mins. Started noticing other customers that had ordered after me receive their entrees. I decided to check in with the staff 35 minutes after I placed my order. Asked to put my order for here to go instead. For some reason my order got missed and other orders after mine were being served. Went to cancel my order, before they did so I could see one of the staff frantically looking for my order along the take out orders. They happened to find it tucked away..... Good food, however. Hopefully this isn't a frequent mishap for them."
2/2/2015,3,"Went for lunch with co-workers. Very friendly and informative cashier. Ordered the spicy cream chicken bento box. Everything was good, I couldn't eat it all. Chicken was crispy & hot, not too much spice. Comes with rice, noodles, friend green beans and salad."
8/16/2018,5,"I like this place, food, quality, service and price are great. Beautiful and clean restaurant. I'll be back for sure"
11/19/2016,3,"Expensive, cafeteria style sushi.  The food was okay, very much like cafeteria food, even though it was sushi.  About $10 per meal.  Not sure how poor college students afford it."
8/13/2019,2,"The wait here is ridiculous for such small portions of food to be prepared. Ordered a to go poke bowl on a Tuesday night and it took 25 minutes to get it. My gosh, you can steak prepared faster at a steakhouse. Plus the staff there is very unaware of what quality customer service is. For the money and time you're truly better off going somewhere else."
7/6/2019,4,Tasty and fresh! Would definitely go back. Lots to order on the menu and service was fast. Place was clean too. Kudos!
9/10/2017,3,"Had dinner here. The line was pretty crazy, we waited about 20 minutes however the employees did warn everyone in line how long the wait would be. I ordered the noodle bowl with orange chicken. We received our food rather quickly even with everyone that was waiting. The noodles were good the orange chicken was not my favorite. It also didn't seem like it had just been cooked. It seems like it had been sitting there for a while before they served it."
5/22/2018,5,I love this place. My favourite restaurant which serves the best Pad Thai in Gainesville. Have tried almost everything here and never got dissappointed. Great ambiance and has a great sushi kitchen. Excellent menu options at an affordable price.
10/9/2016,3,"Only reason I wouldnt rate them higher is their lack of gluten free options. Typically a place like this will offer a rice noodle, but there werr only two options. The food wasnt bad, but it wasnt great.I would have ordered the sushi but it was off to the side and did notice until after I had placed my order. Ended up with the curry and the sweet and sour, both were swimming in the sause and still lacked a little flavor. My friends partook in what appeared to be the more popular choices, which were ordered by several other patrons around us, and they loved and devoured it."
12/26/2016,4,"The students of UF are very lucky to have a place like Bento. Hailing from Miami as a gator alum, I was not the biggest sushi fan as a young student. However, that all changed when I met my wife and sushi was introduced as a regular part of my diet.Bento offers very reasonably priced food including rolls, bowls and hot Asian fusion items. After the 5 hour commute from Miami we pulled off at the Bento on Archer. We arrived around 3:00 PM and the place surprisingly had a decent crowd. I opted for a create-your-own bowl and packed it with fresh tuna, brown rice, avocados, carrots, scallions, and topped with eel sauce. I was genuinely surprised how fresh the tuna was. The bowl itself was delicious and filling. I am very jealous that there's not a Bento in Miami although I did hear there was one that opened up near Ft. Lauderdale. The UF students don't know how good they have it with Bento in Gainesville. My wife, a Tulane alum was absolutely obsessed. She couldn't get enough of Bento and I'm sure it will be a regular stop on all future Gainesville trips."
5/15/2015,4,"Stopped by Bento cafe for late lunch. For some reason the line was long. I got the chirasa, we had to wait a while to get the food, but once it came it wasn't bad.It is what it is, which is fast food sushi. It straddles that line between truck stop sushi and a dedicated Japanese restaurant.Given my preference, I'd stop at a Japanese restaurant, but when I would need fast sushi or fast Japanese food, Benito cafe makes due."
9/23/2016,1,Place was busy on a Friday night. Noisy due to lack of acoustic damping. Too dimly lit. Food was ok but not great. Tried the Cantonese pork chops. Too much breading and there were at least 5 big pieces that were just clumps of breading. Worst of all was a piece of debris- hard plastic mixed into the lo mein which I had to spit out. Tried this place once and not coming back.
6/23/2009,4,"I always frequent this location every time I come to Gainesville, because it is so close to where I stay.  It is very convenient, relaxing, there is plenty of parking, and they are open late.  I love the Taiwanese fashion magazines that you can look at while waiting for your food to arrive, which does not take long BTW.  Plus, it is so much easier to park and now Mochi is next door and is addictive.  There are two things that I come here for:  Korean style noodle bowls and Taiwanese Beef Noodle SoupThis is the only place that I have found Taiwanese style beef noodle soup in Florida, or almost anywhere for that matter other than that one time I found it in Montreal.  It is loaded with five spice, delicious chewy noodles, slow cooked pieces of beef, and oh so spicy.  They call it Szechuan Beef Noodle Soup, but I know what it is _really_.Their noodles are so good!  They call them Korean Seasoned Noodles, and they are good with anything on them.  You can also change any of the stir-fry dishes, or bento boxes to a noodle bowl or rice bowl.  I recommend the Cantonese (sweet and salty) Pork Chop over noodles or the Beef Bulgogi Noodle Bowl. We were here last weekend and the bubble tea tasted crazy, like it was fermented or had some sort of chemical in it.  I noticed that other patrons were making funny faces when they were drinking it as well.  I am going to actually skip the tea at this location next time and get it from Lollicup, where they don't play around and make some damn good tea.If I do get sushi here, I get the National Champ Roll.  Their sushi is not so great, and the nori is often so chewy that you cannot choke it down.  So, I only get it here if I have a huge sushi craving that cannot be contained to the point where I am willing to chew some nori for five minutes to taste the food.  The Newberry Road location is notorious for the chewy nori, but the Archer Road location sometimes makes it edible.  Everyone says that this place is cheap, but everytime I come here it is always at least $30.00 for two people with two meals and two bubble teas."
7/20/2020,1,"Every time I come to pick up or eat in (pre-COVID) I get the worst costumer service. When I'm eating in, no one is friendly while I'm placing my order. When I order out, they ALWAYS can't find my order, even when I come ten minutes after my pickup time. And then after that, they forget a side or utensils. So frustrating."
6/10/2019,4,"I was a regular here all through my college years and I can firmly say that it hasn't changed at all! I love this place! You can never go wrong with the sriracha garlic udon noodle bowl or even my other personal favorite, the curry katsu chicken rice bowl! Additionally, the sushi here is always made fresh to order and the staff is​ upbeat and friendly! During busy hours, such as dinner, I'd recommend just calling in an order for pickup on your way there to avoid waiting in that long line because it can end up taking some time. Overall I would always recommend this spot to any friends along with the more recent Davie, FL location for anyone visiting or living in South Florida!"
2/15/2017,4,"Ok so I m split.  Bento Blue y'all kinda drop the ball 3/5 stars bento red! Y'all rock 5:5 stars Blue- same great quality food, service staff however is terrible, (always appear to hate their job, very short with customers and to busy socializing than hospitalityRed- great quality food, clean, fun environment, awesome staff. Keep up the work guys."
7/11/2020,1,"Every bite, this meal became more disappointing. This was the most expensive bowl of chewy chicken and mushy rice I have ever had. Unfortunately, the soggy green beans were the best part."
1/24/2017,2,"This place is an Asian fast food sort of place where you stand in line to order, go to the soda machine to refill your Coke and then sit wherever there's an empty table.However, both times I've been in here, I have loved the atmosphere (very college-y) but was disappointed with the food. I've tried their sushi and one of their noodle bowls and both were not very enjoyable.Service was good both times. Both the cashier and the server were helpful.The food looks much better than it actually tastes. Hopefully they work on that part more because I do enjoy their atmosphere and the food in theory has potential to be really good."
1/13/2017,4,"Out of all the sushi places in Gainesville this is one of the best ones! If you're looking for quick sushi to dine in, it's antastic! I always get the sushi combo box. It comes with an 8 piece California roll and you pick 2 more 4 piece rolls for a total of 16 rolls for $10! I love the value re and spicy salmon. Always fresh and always delicious! Sometimes the extra rolls are a little bit small depending on which ones you choose, but overall you can beat $10! Also comes with Wakame salad and a side dish of either vinegar cabbage or spiced cucumber depending on the chef. LOVE bento!!!!"
3/31/2019,4,"Bento is the easy Sunday night option. Poke bowl for me and spicy cream shrimp udon bowl for hubs. Lots of options, decent prices. This isn't cutting edge innovative food but it's a cheap staple and a decent option for dinner"
4/25/2014,3,"Bento Red (Archer Road location as opposed to the original ""blue"" location on Newberry Road) is pretty cool: Asian fusion cuisine in a fun, modern, dimly-lit and red-hued atmosphere. They offer sushi and a staggering array of pan-asian bento boxes and noodle bowls. I think now they also at Bento offer the Asian sandwich options of their Hiro sandwich shop next door, too. And bobo teas--they also have bobo teas! So very cool concept--indeed, one that now has locations in Orlando and Jacksonville and spawned several other Asian restaurants in the same family. There's a lot--too much--that one can say of Bento, so here's the good and the bad as short and sweet as I can muster:The good:--It's fun, it really is. --The staff are unfailingly nice and very prompt despite an often-high customer volume. I won't call it fast food, but it normally is pretty speedy.--The selection is pretty good: nothing too exotic nor probably that authentic, but a good selection of pan-asian but Americanized items. --Some dishes are quite good: the spicy cream sauce dish and the katsu, in example. --The bento box concept is great. As are the noodles and green beans that always come with the bentos as signature sides.The bad:--The bento box sides, I don't know when they make these, but sometimes super-fresh and other times, actually stale-tasting or off. I expect given the volume they go through, the noodles are made in huge vats and some unlucky someone gets the ones from the bottom sooner or later.--The sushi greatly varies in quality--both of fish it seems and certainly of the chef's skills. There are two chefs--the serious-look Asian one and the tall, really cute, white dude--who are great, but some of the others, not so much. --Several friends claim they got sick after having Bento. I've not had that experience, knock on wood, and I hate to ever mention hearsay in a review, but I've heard it several times and I have had sushi and noodles before both that I felt were . . . suspect. Fish that tasted off. But then again, sometimes I've had great sushi at Bento. You just never know.Folks, Bento is what it is. It's great we have something like this and I know they're sincere in their efforts. It's kinda-fast and it's high-volume and college-oriented. It's possible to get very good food here . . . and also possible to get something (like those noodles) from the bottom of the proverbial barrel. I would try to hit them on peak hours but not near the end of a busy night nor in the middle of the afternoon."
4/21/2017,4,"This was a quick stop made during finals week. I ordered the Bento Box with Beef Bulgogi. It was good. The salad was wilted and the dressing was overly sour. The green beans were good, the noodles dry, but the beef over the rice was delicious. It was marinated just right. I think next time I will just order the rice bowl with bulgogi. The prices are kind of high for the amount of food that you receive, but overall I was fairly satisfied."
10/26/2014,5,"There isn't a Bento Cafe in Tampa so whenever I'm in Orlando, Jax, or Gainesville, Bentos is a necessary stop. A wide variety of options, the menu is packed with affordable and well proportioned cuisine. My all time favorite is the spicy cream sauce with shrimp or chicken~ whatever I'm feeling at the moment. I've also tried the katsu, teriyaki chicken, and bulgogi; all very delicious items. Spicy cream sh/ch definitely hits the spot every once in a while so I'll admit it doesn't seem like the healthiest choice (there are plenty of healthy alternatives) but it's a popular choice!I've eaten at Bentos in both Orlando locations, Jacksonville, and Red Bento (as opposed to blue), all have great service and even better food."
7/5/2016,4,"Bentos is that perfect Asian mix that tries hard to provide authentic Chinese food while also catering to the Western style of Chinese food. I find it to be a comfort food and I was a frequent visitor back when I was a Gainesville resident. Whenever I get the chance to visit Gainesville again, Bentos always comes to mind.The Chicken curry Katsu and the spicy cream chicken are always my go tos. You'll want to get either the noodle bowl or rice bowl as both dishes can be quite saucy so a carb pretty much plays a critical role to balance out the flavors. A point to note is I have had the chicken come to me with a rubbery texture before in the curry katsu so be on the lookout for that!I've gotten the bento box before which comes with a dessert and vegetables all laid out in a cutesy box but in the end, if you're hungry, I recommend getting a rice/noodle bowl.I docked off a star only because the wait time can be a bit excessive. More than once, they've  brought out our food at different times to the point where the last person finally received their dish when half our party was done eating.One last thing, the Bentos fried rice is solid. So if you're feeling fried rice, this could be the spot for you."
6/13/2019,5,"My sushi was fresh and neatly rolled, not to mention, delicious! And the cashier and waiter were so nice!"
5/9/2016,2,"The last time I went to Bento's was in early 2008, at the Newberry Road location.  This was long before Yelp, but I remember the place being average.  This Bento's was not, for the reasons I will detail.    When we got there, there was no one at the register.   So, we used that time to figure out what we wanted.  There were several people behind the register, servers I suppose, interacting with the cooks.  I guess none of them noticed or cared to find out why there was no one at the registers.  FInally about five to seven minutes later two people showed up to man the registers, as there was a line forming behind the four of us.  So we placed our order, and seated ourselves. Almost immediately, my friend's tofu came out.  By itself.  Ten minutes later my other friend's chicken bowl came out.  twenty minutes after that, my unadon bowl came out, and ten minutes after THAT my girlfriend's crunch roll came out.  I have a problem with this for several reasons, the first being that you are supposed bring out all the meals at once.  The second is it shouldn't take forty plus minutes to make a sushi roll.  The only reason I could think that they did this was so everyone got their food piping hot. Now, everyone else's food looked pretty good, my friend said there was the perfect ratio of sauce to tofu to vegetables.  My other friend looked like his bowl was half chicken and half rice.  My girlfriends crunch roll was average size.  My unadon bowl was pathetic.  Don't get me wrong, it was perfectly cooked and seasoned. But there were six tiny cuts of eel on a giant bowl of cold rice.  It was garnished with seaweed, avocado and cucumber, and the avocado and cucumber slices were thicker and bigger than the eel.  Also, when the server showed up with my eel bowl, she didn't offer me a fork like she did everyone else, I had to ask her for one and she never came back so I ended up hunting one down on my own. I think if I have to have asian fusion food in the future and i'm in Gainesville, I'm going to the other location, or Chopstix."
2/27/2016,5,"This place was excellent. My wife has been telling me about this place for years. Seeing how Asian cuisine is my favorite, I had to go.This place did not disappoint. For $9 you get an entire bento box, packed with all the goodies. My wife has spicy cream chicken and Mt. Fuji sushi roll and they were awesome! If you like a little spice, definitely get that chicken! The outside was the right amount of crispy and soft. Cooked to perfection.I had the Cajun chicken box (could you tell we like spicy?) and the fried pork dumpling. I really love dumplings so I was curious how these would turn out. The fried part was great, which is not a huge feat, but what set it apart is that it's packed with pork! Usually these things skimp on the stuffing but not this place!So excited this is coming to Tallahassee because I'll definitely become a regular at this place. If you're near here, stop by! You can get Chipotle any time :)"
5/30/2020,2,I like Bento as a whole but this particular location just isn't up to par in cleanliness. Before the pandemic whenever we went in there the tables and floor were always dirty and we often had to bus our own tables. We just did takeout with them for the first time since the pandemic and you'd think restaurants would be on high alert. However I still found 2 pieces of hair on my meal that didn't come from anyone in my household based on the length and color. Disappointing and gross.
1/20/2017,1,"I have had so many bad experiences here, I think I am done with them. It is a college town, so it stays busy. With dragonfly setting the standard, I would give this place a negative five. I have had good experiences at the Jax bento, so I believe it is this location. Very little flavor, dry, no sauces to add flavor, etc."
12/7/2011,4,"Why don't we have a Bento Cafe in Tampa?!?!  This place is awesome, great sushi and stir-fry at extremely reasonable prices.  My huband and I got two miso soups, a sashimi tuna bowl, and a sashimi tuna side dish for $16 (so cheap!).  My sister's teriyaki rice bowl and fountain drink were around $10.Great for the broke college student.  I am not a broke college student, but I sure do appreciate a cheap meal!  The quality of the food was quite good; I did have a bite or two of tuna that was a little chewy (probably cut too close to the tail).  But all in all the food was of good quality and the portions were generous.The parking lot was packed as most parking lots are packed on Archer road.  Will definitely go back next time I visit my sister in Gainesville!"
6/23/2012,4,"I'm from Atlanta, GA. Come down to G-ville alot for college extracurricular activities. Anyways, Atlanta needs one of these stores up here ASAP! There is a locally own restaurant up here with the same name, but it's a Taiwanese Cuisine (which is really good). People from Florida that come up here thinks it's apart of the same chain, but it's not. But for my review! The food is awesome. Creamy chicken rice/noodle with the fried green beans please. THE ENTREE I always get when I visit. I've had their Bento boxes as well and it's pretty tasty. Price is just right for the portion. I also see that they're a big supporter of UF, which is a great thing to know. They have a wide-selection of boba tea as well, but I've had better. Other than that, great franchise!"
1/1/2019,1,Ordered from here two times and different dishes but still no good. The food is chewy and always has a strange after taste. Very bland and not very fresh.
3/1/2020,5,Honestly a staple of Gainesville. I always stop and grab some to go whenever I visit because it's addicting especially their pao pao chicken!! It's affordable sushi but with quality taste. I've never been disappointed. Sometimes it can get crazy when it's dinner time or if it's game day but that's when you call ahead ;) you're missing out if you're in Gainesville and don't stop in for lunch or dinner #gogators
11/1/2016,4,"We stopped here on our way up to Atlanta for a quick bite. I love the theming, and the many options available. The food was really good-I love my pineapple shrimp noodle bowl. I think everyone loved their meals-and the portions were huge! The only downsides were the long line (but it was dinnertime on a Friday, and they kept it moving) and my taro milk tea was pretty gross. Other than that, seemed like a nice place. There was a small stage in the corner that I would guess is used for live performers sometimes."
8/2/2018,5,"My Asian go to spot! I love their tofu and the fact that I can get it in almost all their selections is awesome. The atmosphere is great for meeting friends to eat and hangout. It cracks me up that they always have some crazy cartoon show on one of their TVs. They always have a long line during lunch and dinner time so it is best to get there before the rush or wait a bit and go after. The service is hit and miss, sometimes it's awesome and other times it is so-so, but the food is always good! YUM-YUM!!"
1/23/2014,4,"Every time I pass through Gainesville, I'd try to pick up something from Bento. I wish we had one in the Tampa Bay area. The food here isn't extraordinary, but it's good for the price. My all time favorite from Bento is SPICY SALMON DOM. I like it because the portion is perfect for me (smaller portion than at  sushi restaurants and therefor cheaper) and it has everything I want in one dish: sushi rice, spicy salmon, seaweed salad and avocado.Just the other day on our way home from up north, my bf and I needed to pick up something real quick so we stopped by Bento. Good thing I called ahead to place the order because there were about 15 people in line. We got the Spicy Salmon Dom, Spicy Conch Roll, Stir Fry Udon and Milk Tea. As usual, I loved the Salmon Dom. First time trying the Stir Fry Udon and my bf really liked it. I did have a taste and I think I might order it next time. I was so-so with the Spicy Conch Roll and Milk Tea. The conch roll didn't have much of a taste and the milk tea was a bit bland.If you're not eating there, my advice is to place your order before coming in. Gainesville is a college town so this place can get very crowded. We were in and out within 10 min. I love that the menu is extensive."
4/28/2019,1,There was a piece of bone in my chicken. Very disappointed. I usually go here a lot but this bone was absolutely gross and hurt my tooth when i bit down on it
2/20/2018,1,Boba milk tea tasted like powdered chalk with some sugar. You can tell it's pre-made mix. It even curdles. Nasty stuff. Big let down compared to fresh flavors of lollicup.
7/22/2018,5,"If you want a quick bite of Pan-Asian/Asian American food with a modern/young atmosphere, then this is the place for you! The quantity is fair for the price. Even though I end up getting the spicy cream chicken rice bowl often; I would recommend any of the rice bowls noodle bowls, or bento box. If you are aiming to go somewhere strictly for sushi though, then I would recommend somewhere else. Bento's sushi is good, but there are better options out there. Haven't had any problems with the service here ever."
1/14/2014,2,"Bento Cafe is an Asian fusion restaurant that I found interesting. Slightly Americanized but still satisfying to the taste buds. I ran into some trouble with the sushi so I advise against that, but I did love the rice dishes they have, with the different noodle/rice/bento box options. There are too many good options to choose from. I've had the Cantonese Pork Chop (3.5), which was satisfying but at the same time seemed lacking... the sauce and the pork chop together was a little cliche. Maybe I'm jaded by fusion Asian food.. Bugolgi (3.5) is also not bad, although nothing special.I had to take off at least 2 stars for the 2 days I spent of my vacation curled up in ball in my friend's bed. Never ordering raw sushi here ever again..."
3/30/2018,5,Good food and good prices. Service can be really fast or really slow depending on what you order. Lines can be really long during prime hours. But you can always find a place to sit. Love the bulgogi beef bento box and spicy tuna/salmon don!
11/27/2018,3,"Either you come when the line is too long or none at all. So hope the odds are ever in your favor. Service is well organized so you'll get your food soon after ordering, that is, if you ever get to order anytime soon. Food is good. Sushi is ok. I'm a beast of habit so my go to is the Red Curry Katsu Chicken Bento box. Would rate 3.5 but yelp doesn't do halfsies."
9/29/2018,2,"The food is pretty decent here, but they jacked up prices on a lot of their food recently and portions went down so I don't really go anymore. I used to go once a week and now I never go. Sad to see these places cut corners and take a turn downhill."
2/2/2019,5,"On a visit to The University of Florida we happened to find this gem of an Asian food place near our hotel. I was not sure of what to do when I walked in and found people waiting in a line and others waiting and holding numbers. A polite young woman who works there guided me through the process. Grab a menu and get in line. Select your entree and there are great choices from Bento boxes, bowls and noodle bowls. I chose the shrimp tempura bento box and a bubble tea. Everything was delivered to our table. I was surprised at the nice portion of shrimp which tasted great. Everything was delicious! If my daughter gets that U of F acceptance we will be back often!"
2/27/2020,5,"Husband wanted something different while visiting Gainesville Fl...looked on google maps for restaurants and came across Bento and wow what an amazing surprise! The food was great, service was amazing, and the atmosphere was very inviting! The kids were happy as they could get Boba tea!"
4/25/2014,1,"Service only.. Still waiting for my food. The guy at the counter was super nice. I was going to tip.... But he shorted my change! I watched him put it in his pocket!  It was only a dollar... He was nice enough to give the cents back. He was so nice until that point (first time here. Traveling. Generally a 20% tipper). So be careful of the Asian guy w/ the guages. Would have said something at the time.. But there's a line out the door and he already opted to be a punk and shorted everyone else (I'm guessing tips in the jar are shared... ) after verifying w/ receipt as I wait I opted to let everyone know. Love yelp: no confrontation just reporting!!!!!UPDATE:: got my food (it's okay... Think chipotle of Asian food) but there was a hair in my salad! Why are these people wearing tank tops, no gloves, or hair nets. I worked at a restaurant for 4 years... Pretty sure they are supposed to be worn. Whatever. I don't live in this town I'll never be back. If you know what real Asian food is don't go here. If you want Asian fast food w/o a drive thru and possibly shorted on change and a little piece of hair in you food go here."
7/15/2013,3,Not too bad for fast food style ordering except it wasn't very fast. More cooked to order just like any other oriental restaurant. But that's not necessarily a bad thing.More next time
11/28/2020,2,The experience was not the best. The young lady taking in person orders was clearly not having a great day. She was annoyed by our questions in regards to the menu. She was also just staring at us while we made our decision as if we were inconveniencing her. No one else was in line waiting to order so I'm not sure why she was so annoyed. She was also annoyed because we did get a drink to go with our meal. They also up charge $5 if you want Fried Rice instead of white or brown rice for the rice bowl. That up charge is ridiculous and uncalled for. Not sure why they don't accept cash but again it's another thing that doesn't make sense. If the young lady fixes her attitude or actually enjoys her job then maybe the experience for the guest would be more enjoyable. Everything we watched her do while we waited for our food was with a face and attitude of being annoyed but the tasks she was being given.
