dates,reviews,comments
7/5/2019,5,"I have come here many times and have never had a bad experience. Whether you are there for dine-in or take out, the food is always delicious. In the last week alone, I have been 3 times and always got a rice poke bowl; nice, light and refreshing option. My second favorite go-to option is the spicy cream chicken in a noodle bowl. Staff is friendly and efficient. Place is clean. This is one of our favorite places to go especially with our picky eater friends because there is something for everyone. Note: It seems to be a better deal (portion wise) to ""build your own"" poke bowl, versus one of the specialty ones. Also, (my only kinda negative opinion): While I appreciate that they have boba, they definitely could be improved upon. The flavor is always kind of off. Not terrible, but not great."
12/29/2018,5,"I was going to attach the initial presentation, but when the food came we all devoured itThe tofu was done perfectly, crispy on the outside and soft on the inside.Pao Pao sauce had the perfect combo of sweet and spicyGinger Salad was average, nothing special hereLo mein was scrumptious Complimentary spicy mayo is a mustGreat Service and Excellent Food! We will definitely be coming back"
10/31/2019,1,If I can give this place a ZERO STAR I WOULD! This place is especially busy during lunch time. Food is subpar and it's more college vibe people eating here. Of course table is not clean and place always look greasy and needs a good wipe down. The steak and noodles look dry and not worth the money. Thai tea is my favorite but their version is pretty weak. Service is slow and when my food arrived the waitress told me my order has bell peppers in it and I specially told them I'm allergic to bell peppers and still serviced it and asked if it was okay... I told them I'm allergic to it and unless they want me to go to the hospital then NO! They try to rectify the issue by offering soup or salad and I gladly declined. Needless to say I will not be coming back here again!!!
6/12/2018,4,"This is the first Bento restaurant in Jacksonville (affectionately dubbed Bento Blue).  Located beside a Mochi yogurt shop, this local and Florida ""fast food"" chain was pretty hipster with its modern setting.  The restaurant is small compared to its big brother Bento Red which is a full size sit down restaurant located near Cinemark Tinseltown theaters.  Bento Blue makes up for its size with big service and a smooth ordering at the counter process before you self-seat at your booth or table.I am a fan of what Bento has dubbed ""Pan-Asian cuisine"" which includes good sushi, Japanese grilled fare, Japanese Udon/Ramen soups, Korean Beef Bulgogi as well as Filipino Lechon (roasted pork) -- these are my regular ""rotation"" of favorite dishes I order.  All so delicious!I've expanded my rotation of Bento Pan-Asian food and also love the sushi rolls, bowls, bento boxes, and boba teas!If you are looking for a nice place for Pan-Asian food in a small restaurant setting, you'll be happy you checked out Bento Blue!"
11/9/2016,5,This was my first time here and I am now so excited to visit the new location built in South Florida!The atmosphere was nice and casual. You order first and then take a seat amd a number. They will bring the food to you once it's ready. I ordered two different sushi rolls that were both great. The food was very fresh and the service quick.
6/6/2018,3,"This is my first visit to the Bento Cafe.  The place is always packed so I was curious to see what all the hype was about.   It's basically a fast food Asian/Sushi restaurant.  You place your order, get a number and your food is delivered to your table.  I was in the mood for a Bento Box and ordered the Chicken with Szechuan sauce.  The presentation is beautiful but unfortunately looks can be deceiving.  Lol.  Here is the breakdown of my Bento meal. Chicken in Szechuan sauce...chicken was very over cooked.   It tasted like it was reheated a million times.  The vegetables were fresh but the sauce was way too salty.  Low Mein noodles...cold, hard and lacked flavor. MehSalad with ginger dressing...very good.  Fresh green beans.  They were cold and there could have been more.  Very stingy with the portion.  I guess to each his own.  Just another typical, overrated fast food joint in SJTC.  Perhaps the sushi is better but I'd be weary.  If you can't give me fresh chicken how can I trust you'll give me fresh fish?  Just sayin!"
8/8/2018,5,"Business travel often affords me with unique and wonderful culinary experiences. It can, unfortunately, also have the opposite effect. So, happening into the Bento Café while working in Jacksonville, I anxiously awaited my made-to-order Poke Bowl. The atmosphere was pleasant and lively. The employees buzzing all around had welcome smiles. I couldn't help but smile back. Make no mistake, this is NOT fast food!  I waited for a good 25 minutes for my food and let me tell you that it was totally worth the wait. The ingredients not only looked fresh, but the taste was extraordinary. I noticed the orders being delivered to tables of awaiting customers and everyone appeared delighted with their orders. I even saw several people sharing bites of each other's food. It's definitely a little hot spot that is popular with the millennials, but if you're a Gen X, like myself, you will be delighted with selections and the prices.  Go ahead and give The Bento Café a try, and that folks, is all she wrote."
3/29/2021,1,"I ordered the surf and turf poke bowl and this is normally what i get once a month here but i was extremely disappointed from what i was given. No masago, barely any chicken and avocado. It just looks so messy and it didn't look appealing at all. :/ this isn't the bento service i usually get"
1/20/2020,4,The service was  good at the counter. Unfortunately they were out of several dishes. Chose the rice bowl with broccoli and chicken. It was good. Seemed a little light on the chicken and broccoli with lots of rice. Good for lunch.
2/23/2020,4,To go order if soup satisfied my palate but the lack.of knowledge displayed by staff and the drab look sent me to the next location next time.Feels like another fail on a town center location. I guess they feel like they don't have to be great.
8/18/2019,4,"Quick, casual, and very tasty! I have only had the sushi from Bento and am always pleased with what I get! It's a perfect choice when you want something quick that's not your typical fast dining experience. I love that you can get some of the rolls as a half order and that way you can try multiple flavor combos!"
1/28/2016,3,"Have to update my review to reflect the integrity of this business' management:Bento's management team did a thorough follow up after my last review and contacted me personally to apologize again and inform me that pest control was called and the restaurant serviced since. This shows how dedicated they are to customer satisfaction and quality. After much consideration and the fact that many of my friends love it here, I am willing to continue as a patron. I do love the concept of the Bento box and there is always something for every taste. Service has always been great and what can I say,  I'm a sucker for boba tea hahaCheers."
8/14/2019,5,Very nice place for Poke. Food was fresh and delicious.They serve kids dishes as well as beer.
2/25/2021,2,"Great food, came here twice. Ordered various meals both times and sushi both times. Food comes out quick. The sushi takes FOREVER! Like everyone was done eating and I was still waiting for my sushi. Like 30 minutes after everyone else was already finished. And that was only because we had to go back up and remind them.  Then they served my roll with no wasabi or soy. I'm sure if I asked at the counter I would have gotten it. At that point I just ate it so we could leave. It was delicious and the waitress was apologetic it came out so late. But still, when you're hangry you're hangry ya know?"
10/1/2020,2,"Spent an extra 10 minutes hungry waiting next to the pick up table. It clearly says to pick up at the table, but apparently they were too ""busy"" or couldn't deign to bring it to the table. So I stood there awkwardly wondering where my food was until I finally got annoyed and went to the counter. My food was just sitting there. I wouldn't mind walking all the way to the counter but some signage would be nice instead of looking dumb waiting for food that never comes to where it's supposed to be. And in all honesty I don't see why it's difficult to put the food where it belongs so customers can grab it."
1/9/2018,3,"Second time in row I've come in for a Boba Tea and there was no boba. Food is good, but wondering if they need some inventory mechanisms in place to not run out of a vital ingredient especially on a day when they are Buy One Get One. My review could have easily been a strong 4 stars."
8/20/2021,1,"I went in and ordered a bowl of Udon with sesame stir fry and chicken. I also ordered a cup of tao tea with lychee flavoring and boba. I've had this boba combo before at another shop and it came out smooth and just a little sweet. That boba was great but the boba here however was nothing like this. This boba was harsh, waaaay too sweet and left a rubbery taste in my mouth. After drinking this my mouth was somehow more dry than before, so I decided that it would be necessary to have  some water. I asked the server for some water and this convo ensued, (server) ""I'm sorry but our water fountain is broken so that wouldn't be possible"", (me reluctantly) ""Umm ok, so could I just get some tap water instead"", (server) ""I am truly sorry but we just can't do that, (me frustrated) ""okkkeyyy then"". After that I walked back to my table in disappointment and a dry mouth.           At this point I wanted to just leave but u had paid $30 for this meal so I was not going to waist it. Five minutes later my food arrived and actually looked pretty good but by this point I realized that they had given me lo menu instead of the Udon that I had ordered. I got over this and just started eating. It was pretty good. The chicken was cooked well and the stir fry was as well. The sauce was good and complimented the noodles. I left with a full belly but also dry rubbery mouth and a thought of passively bad service. Overall: 10Food: 6/10Service: 3/10Drink: 1/10Cost effectiveness: 3.5/10"
9/24/2017,5,"First time here and I'm in love. I have always avoided this restaurant because it seemed so crowded but when I visited for a Friday date night we got through the line in about 10 minutes and once we ordered we received our food in less than 5 minutes. The service was very fast and all of the employees were nice and helpful. I ordered a custom poké bowl (for $12) with shrimp, spicy tuna, salmon, mango, avocado, shitake mushrooms, tempura flakes and white rice. It. Was. Delicious. I love the ginger sauce with it because it is flavorful and a little bitter which helps to balance out the dish. I was surprised by how small the serving was initially but by the end of my meal I realized it was the perfect amount. My husband and I shared a Dynamite II roll and a Salmon roll that were both the best sushi we have had since moving to Jacksonville. I don't normally like fried sushi but the Dynamite II roll was undeniably good and huge (10 pieces).My husband ordered a shrimp lo mein bowl that was really flavorful. It wasn't greasy at all and the flavors were bright, instead of the dish being drowned in soy sauce. Overall, I loved this place and will definitely be back!"
7/30/2018,5,Perfect as always.  Been here dozens of times- love everything I've had (fall back is the build ur own poke bowl.)  Their sushi salmon is amazing!  Everything is always so fresh & we always get our food quickly.  They have an app for takeout too which rocks!  Place u dont mind eating at alone or with a bunch of friends.
6/4/2020,4,Yummy bento box Asian food. A lot of food for the price you pay! We had left overs. Only taking a star off because our salads were kinda blah. The leaves weren't super fresh. Everything else was super good! We will be back!
6/6/2020,1,Service was awful. My friend didn't even get her food thirty min after we already did so she canceled it. The general chicken was so horrible my other friend could eat it. MY food was a sushi bowl that was actually disgusting. WARM RAW salmon. I literally feel sick and found a random mushroom in my bowl? We were treated awful by customer service as well.
4/15/2020,3,"Ordered lunch a couple of days ago through DoorDash. Got the Bamboo and the Special Mex and it was $25.23 without service fee, delivery tip, etc. We thought the rolls were extremely overpriced considering the dozens of sushi options we have within a 3 mile radius of our apartment. To top it off, we didn't get chopsticks as we requested so we ended up spending over $30 on only two rolls of sushi that we ate with a fork lol."
5/1/2019,5,"There are over 50 restaurants at the St. John's Town Center, and I'd easily put Bento in my top three.  I've had a lot of things on their pan-Asian menu, and most of it really good.  But once I discovered the Spicy Cream Chicken, I never looked back.Sure they've got some solid sushi as well, but throw some of their tender noodles in a bowl, add a heap of that Spicy Cream Chicken (with a swirl of sriracha sauce like a spicy cherry on top), and it doesn't get much better.  The restaurant itself is a little cramped, that would be my only knock.  It's counter service too, so once you've ordered, you better hope you can find an open table to enjoy you plate of creamy deliciousness.  But unless you're there at peak lunch hours, you should be fine.The service has always been really friendly, and the food comes out pretty quick too.  I love the atmosphere and the colors as well.  Overall, when I'm looking for a quick and tasty place for lunch, it's hard to compete with Bento Cafe...although I think they dropped the ""Cafe"" part of their name for some reason."
3/7/2019,3,"Clean lines and contemporary is the vibe. I had looked at the menu before stopping by and thought I had what I wanted picked out until I was informed the don't make that sushi roll there- well, crap. So I switched to another roll. I was sent juggling the cup, table marker and my purse and headed to the free style coke drink machine. The woman in front of me had the same problem juggling everything and left her table marker behind- and guess what I did? The same exact thing- left it at the drink station and had to go back for it! The cashier was polite and sweet. Within 10 minutes I was delivered my 8 piece Mexican roll. I love sushi- but I should have went with the fried rice after I couldn't get the one roll I wanted. This roll was little shrimp and tons of cream cheese. I will have to give them another try- maybe order something hot- another entree. I will be sure to update my review when I do! They were ok- but I wanted great!"
1/13/2018,4,Quick and easy date night! Food was delicious and hot but camePut one by one so my fiancé's food cameOur way before mine. We had to ask someone if mine had gottenMissed. Quick to fix and very apologeticAnd the delicious flavors made up forIt.
9/3/2019,3,"Forrest Gump could solve a trigonometry problem faster than getting my order taken for Korean chicken at this location. I once watched the Lord of the Rings trilogy in the time it takes to stand in line here. Whenever I want to grow out a beard I just come to Bento for lunch and it looks good by the time I leave. Ladies don't buy hair extensions: just come here, wait in line for your order and your hair will be grown out by the time you pay. Roseanne era John Goodman could run a 40 yard dash faster than the time it takes to get an udon rice bowl order in. So yes the food is splendid for a chain restaurant but expect to wait longer than the time it takes to read Leviticus backwards."
7/27/2019,4,The orange tofu was one of the best I've had. The bento boxes are a really fun experience. The vegetable sushi was not the best but everything else was excellent. Great boba as well.
9/21/2018,1,"To begin with I just wanna say how much I used to love this place! Tonight I asked my husband to order me ""build a poke ball"" The usual price was $12 plus tax and tonight while picking up my order I can't believe they change the prices to $15 plus tax. Is this a joke? Their sushi are good but pricey, sushi house down the street has amazing sushi for a better price. I have order to go so many time from this place and some how they always screw me and my household order with some small portion that that can fill only a child up. I'm sorry after the disappointment with this place has made me not want to ever order anything from this place."
3/13/2018,1,"This location sold me FROZEN CHICKEN WINGS!!!There was no SHAME! The girl took it back and brought another batch and guess what? They were still FROZEN! Sorry not worth my time, there are too many competitors to stomach nasty dining experiences. The sushi was ok but I could never trust a kitchen that would send out frozen food. The manager never came out and apologized because no one cared. Disgusting behavior for a restaurant. If your looking for a sushi fix try somewhere else cause there is nothing worst than food poisoning, I don't trust anyone who does not care about the quality of their food."
6/13/2017,4,"Bento is a great concept that brings different styles of Asian cuisine together in one restaurant. Bento blue is located in the town center and is connected to the frozen yogurt place, mochi, next door. They offer different styles of Asian food like sushi, stir fry, fried rice, and various soups and apps. Also they serve boba drinks which are hot or miss for me in the flavor department. Some of the better dishes are the spicy cream fried chicken and the Korean stir fry entrees. This meals can be paired with rice, noodles, or put into a bento box for an assortment of sides. Even though the price is very reasonable for the portion size, I somehow always still hungry unless I order an app or sushi to go with my meal.The noodle dishes standout for me and are all delicious, but I love me some noodles so take that as it is. Once I found my go to dishes I always have a great meal. Some of the boba flavors are not that good but I just go with Thai tea when all else fails. If you are new to Asian fare, go to bento as they have the beginners guide to what to eat with different flavors from different Asian cultures. They should introduce a two entree combo so I can try more dishes on my visits."
5/8/2019,4,"I already have a favorite sushi restaurant, so this would definitely be my second go-to sushi place. Very fun hype young crowd (super loud) inside that is usually why we order and eat outside because it is very noisy- A lot of kids and UNF students. Over all the sushi is delicious and always fresh."
5/30/2019,4,Pretty darn good for lunch under $10. I had the mini Build Your Own Poke bowl. I had poke soy salmon with rice and toppings. Very good but prepare to wait- it gets really busy at lunch time!
2/4/2019,5,Nice and casual plus hours open most all day long so it fits our crazy schedule.  Not noisy either.The food was awesome and the prices were good.  Therefore: 5 stars !Will def go there often.
6/2/2015,4,"I like Bento, but what is not to like? They have Sushi. They have Thai. They have Chinese. They have Japanese. Okay, you get the idea that it is an Asian restaurant. So come ready to order, when you hit the door.It is a bit hurried, the dining room a bit crowded and loud but the food chooses are so good even the pickiest eater in your group will be pleased. My favorites include Mongolian Beef and Sushi, but so far everything's good."
5/18/2019,2,"As someone who loves Bentos and has tried many different locations across that state, this is so far the worst one. I am writing this review in hope that this will open someone's eyes to the issues they have in house and improve. First there was only one cashier when there was a long line. The reason it got so long was because two different parties wanted the cashier to explain the entire menu to their needs. I get that. I got pissed because all the other employees saw the line and made themselves look busy to avoid dealing with the line. By the time someone took the reigns and opened another cashier, he was overly too nice to the point of being super fake. I get good customer service but that was too much. Next issue is that they run out of sauces to meals. This is a common issue in some bentos especially when they first open. I dont know how long this location has been open, but Please make sure you are well stocked. Next, tables were dirty when trying to sit down. Not really noticable if you just pass the table but it is noticable when you try to put your napkins down and the table is sticky. Last, my fiance and I both had bentos fried rice, one of our favorite dishes and instantly noticed something wrong. The rice was cooked in too much water making it mushy beyond belief as well as the veggies. This needs to be watched. We couldn't eat our meals but hopefully this will help knowing for future reference."
12/29/2018,5,"Finally! I've been hearing about this place for ages and finally got the chance to try it. So. Good. I got the red curry with chicken and udon noodles and it was perfect. It had the perfect amount of spice and had just enough food for the price. For it being so busy on a Saturday, the service was quick and the food came out hot. I can't wait to try other things on the menu!"
9/8/2016,4,"My thoughts on a first visit to this establishment:- Bento boxes are neat; you can get so much stuff that it may not matter how things taste (quantity over quality, right???)- Lots of drink options--so many kinds of liquid refreshment. I went with the Taro Thai Tea and it was OK.- our sushi rolls didn't come with wasabi; we had to ask for it and more ginger- sushi rolls we ordered looked really cool but tasted just OK.The Spicy Cream Chicken is really good and as long as you don't think about the calories of this fried, saucy, creamy creation, it's great. I wish the noodles tasted fresher/better in the bento because I had to eat rice instead to make a more satisfying bite. This rating/visit was elevated by the SCC, no doubt!"
11/5/2019,3,"I get lunch here regularly, and always eat in the restaurant.  I usually order sushi rolls (raw fish) and quality is decent, service pretty quick.  I do tip the sushi chefs in cash when they do a great job - which is my usual experience, but today the quality was a little below par for this place.  The rainbow roll was falling apart on one end, not cut in evenly sized pieces, and in a couple of places not even cut all the way through.  I didn't recognize the usual crew behind the counter, so maybe there has been some turnover.  One other nit - the restaurant uses a retail system that makes you go through a process to leave a tip when you are checking out.  I see other restaurants doing the same - - - -how are you supposed to leave a tip when you haven't had any service yet?  Stupid.  But it makes you go through the process and enter zero if you aren't tipping up front."
4/3/2021,1,"I would give zero stars if I could. Went to dinner with a friend, they ordered after me and received there food 10 minutes after ordering. I however waited 20 minutes with no food. Horrible experience!"
8/21/2016,4,"Bento is a lunch staple for me. You can get an array of food... Udon noodle bowl, Korean beef, Thai curry, Japanese curry, sushi, stir fry, bento boxes! And with all of those options it's fast, consistent, and always delicious!My go to is the yellow curry chicken bow with rice or noodles, or the red chicken curry katsu. Both delicious! My friend will get the red and yellow curry and Mix it together! Ha! The options are endless! Sometimes the line can be long, and it's annoying that they charge you for extra sauce or vegetables..."
3/24/2016,4,"Bento Café is a small, but very popular sushi and Pan-Asian fusion restaurant around the perimeter of St. Johns Town Center. I liked the fact that they were open until after 10 on a weekend evening, so I was able to pop in and enjoy some tasty rolls after the sun went down.This little café had quite a line of hungry diners who shuffled inside, picked up a menu, placed their order at the counter, and then sat down while waiting for their food to be delivered. Everything on Bento's menu is cooked to order and prepared in minutes. The restaurant has a very sleek and modern look with lots of brushed aluminum and blue dragon colors.The menu is a fun mixture of traditional nigiri sushi, sashimi, hand rolls, classic sushi rolls, sashimi bowls, and sushi sampler platters. If you prefer your little fishies to be cooked before they reach your table, then you can order different types of teriyaki, stir fry, noodle bowls, curries, and noodle soups. One very popular option is the bento box which is your choice of a smaller-sized entrée with steamed white or brown rice, lo mein, ginger salad, string beans, and orange slices for just under $10.I sat at a table near the sushi bar, and waited for them to bring out my miso soup and two different rolls. The first was a Volcano Special roll, made with tempura shrimp, tuna, wakame, cream cheese topped with avocado, baked tilapia, krab, kreemchee sauce, eel sauce, and tempura flakes. I'm not a big fan of cream cheese with my sushi, but this roll was surprisingly good.My second roll was the TNT Roll which was a special spicy tuna mixed with masago and scallions, then layered with seared tuna, spicy mayo, and sprinkled Japanese chili peppers. Spicy and very yummy!I would describe Bento Café as an Asian fast-food place, where the food is very fresh and good, and where you'll be in and out within a short time frame. This place is worth a stop if you're in the area."
8/12/2018,3,"Stopped here to grab a quick bite of sushi with the family. We used to frequent Bento years ago and loved their spicy tuna/salmon bowl. I went for the old standby and was a tad disappointed. While the presentation is still very nice, the fish want as fresh as I had remembered. In addition, they have changed the formulation of their spicy mayo and the flavor seemed too sweet (perhaps a switch to a mayo similar in flavor to miracle whip vs hellmans as an example). My son got the spicy Szechwan chicken with lo mein noodles. It was average (not all breast meat chicken and far too much of the salty sauce. I found this trip average and more of a fast food variety of Asian/sushi."
3/8/2014,4,"I was craving me some cuisine of the ""asian persuasion"" and through some fellow yeeps, I've heard really good things about Bento Cafe, so I figured this would be an ideal lunch spot. From bento boxes, to ramen, to fresh sushi and boba teas, the choices are quite extensive, so if you're a first timer like I was, do yourself a favor and look up the menu online before you go, because while there may be a line when you get there, it moves quicker than you'd think, and nobody wants to be ""that person trying to decide"" at the register. Fried Pork Dumplings: Served piping hot with a sweet soy dipping sauce. The dumpling was perfectly crispy and stuffed with ample amounts of savory pork filling. I could have ate just these and left happy.Pork Katsu Bento Box: Fried in panko bread crumbs and served with tonkatsu sauce. Comes with white rice, ginger salad, noodles, and string beans. The noodles were rather bland, in my opinion and needed a kick...or a kickstart. The pork was justtttttttttt a smidgen on the salty side, but delish nonetheless, and even better when dipped in the sauce. I do wish I had more than one scoop of rice, though. While hesitant to try the ginger salad because more often than not, the dressing is too heavy on the ginger, I found Bento Box's version quite refreshing and tasty. Almond Joy Milk Tea Smoothie with Pearls: A fan? Ehhhhhh not so much. I think they forgot to throw the Joy part in. Alot of almond flavor, but not a hint of coconut. The pearls were abundant, but the flavor overall was not just lacking...but rather slacking.Recommend? YES. The menu online lists the prices and flavor profiles of each dish (including whether spicy or not), and you get a good sized meal for your money.  Next on the list will definitely be the ramen soup, as many patrons seemed to be enjoying this quite fondly. Till next time, See You On Yelp!"
4/17/2018,2,"We used to love Bento - when we lived in that area of Jax it was a biweekly if not weekly place to eat. After we moved, we'd even make the trip from Fleming Island for their sushi! But I've written them off. They've changed their menu far too much including a now limited sushi menu (getting rid of 2 of the 4 rolls we eat) and their food just isn't worth the price. For the first time in 8 years of eating there, I walked out without ordering. The restaurant itself looked unkept, was stifling hot, and had an unappetizing smell. We were planning on eating inside as it was 80 degrees out yet it was hotter inside than outside. And obviously, I was perturbed that half our favorites had been removed from the menu."
3/1/2016,3,"Let me first say that when it comes to asian food, I'm kinda picky. This place is asian fast food so I came in with an open mind. I can only speak for the 2 dishes we had. Beef Bulgogi Rice Bowl $7.95 - While the flavor was good, it's not what bulgogi should taste. It was oily and made the rice very oily. If it wasn't so oily it would have been a good dish.Cantonese Pork Chop Rice Bowl $7.50 - This was very good. It actually reminded me of my family and how I miss home cooked food. We came about 40 mins after they opened on a Sunday and I also wanted to get the boba tea but they were still cooking it. That sucks. I'm sorry but they should already have that made before they open. All in all, not really sure if I'll come back because there are so many other places in Jax that I can try. In other words..."
10/1/2019,2,Great in the beginning. But quality has gone down in the past year and prices up they charge for extra sauces like it guacamole. Would come here more often if the WiFi was better to study. It just seems that the more corporate they become the lower quality they become
1/1/2018,4,"Bento Cafe was the BOMB back in my high school and college days. It was and still now a good place for groups of friends. The service was really quick and the food was delicious. Although it was very busy during lunch hours, this place was definitely great for quick bite. The prices were reasonable and decent. Now that many months and years have passed, I don't find this place exciting. My craving for this place has been decreased. The food has becoming more plain and not authentic. It's not as good as usual. The quality of the food has steadily declined.Overall, this place is okay. The staff are nice and helpful. The environment is friendly. But the food isn't like ""you must try this"" feeling. The food quality isn't that great anymore."
6/24/2016,3,"This is our second time here. My husband got the bento box and I got the Szechuan  shrimp. At first everything looked great but when I tried it, all I tasted was a bunch of pepper seeds. It lacked flavor and worse of all I had to get a new one because the first bowl I had, had Hair in it!!!! But I'll do give them some points since they offer military discount and the service was fast. But idk if well come back there anytime soon.. Maybe if we're around the area. I should've just stuck to my gut and got some thing else. Oh well next time."
3/25/2018,5,All new menus n presentation today /a restaurant where u order what u want as well as set ingredients Ordered the following:The build-poke-bowl 3 protein-mixed green finally is a nice Romain mixture- protein portions r very generous n fresh- addition now include kimchi- toppings now include fried garlic & fried onions it like having a korean  sashimi bimbbop minus the eggThe bento box chicken katsu was very flavorful n served right out of the fryerThe rolls were huge n inexpensive Sat at the sushi bar - service the best - crew kept checking on me n suggested more items as they prepared other customer 's orderFinally a great place for all families/couples /n friends to get Asian /Japanese cuisine at a affordable price tagAnd for Desert- boba fresh brewed teas in exotic flavors
6/10/2019,4,"Let me begin this review off with saying Bento is one of me and my boyfriends favorite restaurants. We go AT LEAST once a month, but normally twice. We normally eat in and I enjoy any of their sushi rolls, typically the Mex Roll or the Florida Roll. My boyfriend loves their Pad Thai as well. My last experience was definitely a very frustrating one. I called an order in at 5:45pm on a Friday, expecting them to say the food would be ready in 30 minutes, they said 10-15. So I rushed there, arrived by 6:00pm, and was surprised at how slow it was for a Friday night. I paid for my food and was told all they had to do was bag it up and I would be good to go. So I was given a number and sat at a nearby table. Unfortunately I was sitting at that table starving for over 15 minutes. No employee checked on me despite my many attempts at making eye contact with the gentlemen who cashed me out. Finally, I went back to the register and asked the three employees that were standing around where my food was. The gentleman who cashed me out proceeded to check all the bags and mine just happened to be the bag that had been sitting there for at least 10 minutes, if not since the time I arrived in the restaurant. I love Bento, and I hate writing any negative reviews, but this was an extremely disappointing experience to say the least. Especially because by the time I got home, the food was completely cold."
9/1/2019,4,"It was really busy when we came here (it was a Saturday night so to be expected), but the line went surprisingly fast. All the staff is really friendly and I feel like you get a lot of food for the price. When my bowl was taking a while to come out, they even offered me another miso soup to make up for the wait time. However, typically the food comes out very quickly."
2/15/2020,4,"Cool place, but they start closing everything thing an hour and a half early. I tried to call to place an order for pick-up but they said they don't do phone orders after a certain time....it was an hour and a half before closing ? So I had to go there a place a to-go order instead and they closed down their Boba Tea option AN HOUR BEFORE THEY CLOSE.....  I get that they wanted to go home and they were tired but come on. It would makes sense if I came in 30 Minutes before closing time but I didn't.  It's a shame because they look like such a good place and the food was good to but their operation really isn't that good. I get it's probably the manager making the calls and not the employees, so that's just poor management. Also, it was a Saturday night, you should expect late orders on a Saturday. Again, cool place, but I will probably never go again. Shame.AND there was a family still inside eating their food while the employees were putting the chair on the tables and cleaning up. That's extremely rude. It was 40 minutes till closing when that happened."
2/15/2020,5,GReat experience and RJ was such a pleasure to worK with as he took our complicated order. Everyone is friendly and  professional! Definitely a wonderful experience. We had a party of 11 and everything was delicious.
8/12/2019,1,"I have been coming here for over 10 years. !The floor manager today was so rude over my six-year-old filling her drink up with Sprite instead of water and made a huge thing charged us & brought over the receipt took my card and made us pay for that sprite by God! And her attitude the whole time. Unbelie Food has gone down hill over the years and that wonderful manager insured we will NEVER be back. They lost a 10+ year customer forever. ! Worst restaurant Mgmt I've ever seen. Will be our of business soon. Update: not a word, not a comment from jade below. Nice. We will never be back ! 12 yr customer actually. Lost due to no response which shows they responded. All they want is your money and could care less about customer service!...sad  Gave them enough time"
3/13/2018,3,"I wouldn't say I have much experience with sushi, but I know that I've tried other sushi locations and would place them above Bento. They have an ideal corner location, and you can sit outside if you desire. You go inside, order first, and then sit and eat. You won't necessarily be served unless it's the waiter bringing you your food. I usually order the box because it's both satisfying and offers a lot of sushi options that's you can pick from- however, they're what you might call ""basic"".If you don't order the box, then there's a large selection of rolls to choose from, and they're all good. My friends recommend that"
1/11/2018,5,Love Bentos I have never been disappointed in my visits to Bentos. I have found a go to in the Vegetable Stir Fry Bowl with Brown Rice and Chicken but I have liked the sushi and a couple of the other entrees! Love it...
1/27/2020,2,"Had a very disappointing experience here yesterday. My husband and I went in to have pineapple fried rice and stood in line quite a while. Once our food came his was missing both the sauce and the pineapple. Mine was missing the pineapple. After flagging down one of the staff she came back in about 10 minutes with a large portion of sauce for him but no pineapple. When I mentioned that we were both lacking pineapple she said ""oh I'm sorry ma'am"" and just walked off. Brought ours home, opened a can of dole pineapple slices and made my own pineapple fried rice. Poor customer service!"
11/19/2019,5,"I love this restaurant, I go often, the noodle bowls and the sushi always have me coming back. The spicy cream chicken is amazing, and their sushi always tastes fresh."
10/14/2017,4,If you need to curb your sushi fix quickly I highly recommend Bento in St. Johns town center. I have never had a bad experience here. Quality sushi at a great price and your food is out in minutes. If you are not in the mood for sushi the hibachi steak bowl with brown rice and the pad thai bowl with noodles are my favs.
8/12/2018,5,This place is extremely good. For fast sushi it is great!!They are also extremely fast getting your order out. The staff is very friendly as well!!
1/19/2016,4,My husband and I love coming here! The food is fairly priced and it has a cool vibe going on inside. If you're shopping around the town center or are just craving asian cuisine this is the place to hit up! They have so many options to choose from. Every time I go I get the salmon tuna don. It's so much food for $8.25 and so worth it you won't be disappointed. A cool feature(well I think it's cool) if you're like me and must have lemon in your water they already have one made and it's perfectly done and refreshing! I'm pretty sure they also have a cucumber water to choose. Hope you enjoy it as much as we do!!
3/8/2018,3,"The quality of the sushi here was good, though they should have a 6 piece per roll option instead of 4 or 8. Their sauce options lack, we really wished they had something not spicy and a traditional shrimp sauce like you'd get at other bento and sushi places. The miso and clear soups were good as well. They have salad options if you don't want soups.Be prepared to spend more than other places because of the location. For the 4, 8 piece rolls and ""combos"" to get a soup and drink you could go to another sushi place and spend less. This was definitely giving into a pregnancy craving for me to get sushi since we were already shopping at the town center."
1/16/2016,4,"I came here before and really liked this place, but this time I ordered the Mongolian noodle. I get it and there is barely any sauce. I ask the waitress if they could kindly put more sauce on it because it was rather dry. She says that there was sauce in the vegetables. Then says I can buy more sauce for 50 cents. I say sure, but pointed out it was dry in the first place. So they bring me a receipt for $1.07. Now it is a dollar plus tax. I get the sauce and it is quite a lot. All I wanted was for the cook to add a bit more. The food is good, but this incident really turned me off and I will skip this place in the future. I hope they enjoy the dollar for the 10 cents worth of sauce and making a customer unhappy.Update:  I had to upgrade my 2 to a 4 because Bento Director contacted me and apologized.  I was offered a $10 compliment next time I am there and was sure to promise and talk to staff so this would not happen again.  I feel I should upgrade the rating because they actually care and that means a lot.  So despite my experience I still like this place and feel they create good food."
