dates,reviews,comments
12/7/2021,2,"Over all the service was fine but the food was beyond not worth 60$. The miso soup was okay at best, the boba was absolute garbage. Didn't cook the boba pearls all the way through so they were hard and there was some flavor in the smoothie itself that was just odd. Overall, I should have just gone to one of my regular places but I certainly won't be wasting my money there again"
11/22/2020,5,"We had a great experience at Bentos today. We walked into a beautiful, and clean restaurant where our cashier was very helpful and personable. After sitting down to eat, we were treated with great courtesy. I was visiting my daughter who goes to USF and my other kids (22, and 25) were with me. Everyone was doing what it took to keep it clean and safe during this uncertain COVID time and I appreciated the extra care they took to keep the restaurant open.Julie Heitman"
5/8/2021,5,Good place but I wish they could have more variety of sushi it would of be so good i love the boba drinks also
4/10/2021,3,"So I like the place, SOMETIMES. The reason I say only sometimes is because I've had occasions wheee the chicken is plentiful and thick and times where a chicken box would have chicken crumbs or fat/skin breaded and fried to crispy chunks of nothing. Another thing to be prepared for when coming here is to know they only take card, no cash! This was a big surprise to me as I ordered over the phone one day and came with only cash. Would be a good heads up to mention this over the phone and posted online. What I do recommend to be good consistently are the poke bowls, I love getting steak teriyaki, shrimp and extra crab sticks for $4 it's super filling and you get to play with all the mix ins. Place is very hit or miss and service is alright, they take a good amount of time to make orders especially when busy."
5/5/2021,5,Our fave for quick and easy dinner. Order the family meal deal ahead for a party in a hurry. We always go for Pao Pao and Coconut Yellow Curry with a Japanese Bagel sushi box. 5 stars every time!
3/16/2021,4,"First time visiting Bento...I got a rice bowl w/ Teriyaki chicken, sushi and an egg roll. The hubby got steak noodle bowl, fried rice with steak and sushi. IMO I would give it a 9/10 only because my rice was cold and my husband noodles were cold other that that the food was good. The wait was about 10-15 minutes."
8/18/2021,4,"The food is good, but the service is slow. Go with plenty of time to eat. In other words, if you are thinking of popping in for a quick lunch, this is not the place."
12/29/2020,5,I was pleasantly surprised by Bento. It was my first visit and I ordered a Volcano roll (freshly delicious) and Szechuan with Chicken. The portions were great and everything was delicious.
1/2/2021,5,"Our new favorite Bento. Their Saturday night crew today was awesome. They took care of all our needs in a friendly and welcoming manner. The guy at the cash register had an especially great attitude. Food was fast, fresh, and delicious. Perfect end to a long theme park day."
3/12/2021,2,"I love bento and have eaten their food countless times, but since moving to Tampa I have been horribly disappointed. I would never leave a bad review, but I have had my order messed up every single time I have come to this location. I have had the shrimp I ordered substituted for chicken multiple times without being asked first and without getting money back (shrimp is an up charge) and they never have white sauce which is the only thing that makes their fried rice good in my opinion. I love bento but if this location doesn't improve, then they have lost my business for good."
10/18/2020,5,Our first time eating here. The place is super clean and serene. The food is fresh and just perfect. It is not overbearing with sodium like usual asian restaurants.  Definitely found a new favorite place to go.
12/30/2020,4,"Order delivery a good bit, usually spot on and pretty quick. Have had a few minor mishaps, but it happens. Will continue to order."
2/3/2021,5,Loved this place back in Orlando and glad they have one in Tampa near USF. Had the Mex roll and Mt. Muji- SO GOOD!! Also- first time I was able to actually tolerate wasabi.
11/17/2020,5,I ate there for lunch. I got a rice bowl which was fresh and absolutely amazing. The large had much more food than I could eat so there are leftovers. The staff was attentive. This was my first visit. I will be back.
10/6/2020,5,Ordered online and got my food In a timely manner. Tasted great and decent price. Will definitely be back!
3/16/2021,5,Had heard about this new restaurant on Facebook and it is awesome!  Curry was delicious. Mongolian beef was superb  and the steamed pork dumplings were some of the best we've ever had.  We can't wait to come back again!
4/9/2021,2,Just to make everyone aware.. this is not an authentic Asian  restaurant.. you will like it if you like Americanized Mall Food Court food. Not awful however it's not my cup of tea. Service was good..
12/4/2020,1,"It took 45 minutes to get our food no manager apologized for the wait. No one came and told us oh your food is taking longer I'm sorry. And people who ordered after us got there food before us. When we went to ask where our food was at the 30 minute mark they said ""working on it now"" with no apology again. We were super excited to try this place for the first time just super disappointed about customer service."
11/24/2020,2,"Food is great! This is the second time ordering. The reason for the two stars is because they forgot about my order. 30 minutes later walked in, it was not busy and people that came in after me got their orders. They did apologize but to easily forget someone's whole order, and no where near busy, is upsetting. Spent pretty much my whole lunch break waiting."
3/16/2021,1,Went here for dinner a few nights ago and my family and I witnessed a female worker being harassed by a male worker. My kids even knew what was going on and said it wasn't right. The girl served our table and was so sweet.
1/8/2021,2,"This spot was unique but the food selection was terrible. They were out of nearly everything! They ran out of dark chicken, teriyaki chicken, and brown rice, and that's only in our order. They did not offer fountain drinks and only had a few drinks in their fridge. When we arrived, we were told there would be a 30 minute wait. Our server did not offer us our complimentary sauces and did not seem very enjoyable. They messed up my order by adding white rice instead of fried rice."
9/25/2020,4,Tried this place out tonight got the sushi combo. You get 16 pieces of average size. They also have a lot of other things poke bowls and soups and main dishes. sushi was good.I'll go back. I'd give it 41/2 but can't get it to give me a half
9/29/2020,5,Great hospitality! Everyone was great there. Food was awesome too. I got the orange chicken with ramen noodles and must say it was the best food out of any other bento locations I've been to.
4/13/2021,5,"favorite sushi in all of tampa, it's a bit pricey for the quality but oh well. the sushi is hit or miss though, if your roll isn't good one time, DONT GIVE UP ON BENTO!! THE NEXT TIME IT WILL BE BETTER! their chicken tempura roll is pretty delicious, something unique about them, pao pao bowl is yummy as well"
8/14/2022,5,"***VEGAN/ PLANT BASED REVIEW***Discovered Bento last night on DoorDash. Super appreciative that they have vegan options. Got the avo roll (without the spicy mayo), and tofu fried rice (no egg). It was delicious and super filling! I spit the entrees over two meals. Will definitely be ordering again and may even go to dine in."
7/22/2022,4,"Got a good deal through a delivery app, their bowls look good, so we ordered General Tso (breaded, fried) chicken with lo mein noodles and garlic gochujang tofu with udon noodles. Portions were great, almost a little big for me. The gochujang sauce had a beautiful heat, the one that goes in crescendo until your whole mouth (and throat) have a nice lingering burn. Not too spicy--somewhat medium high heat--but may be too much for those who don't tolerate spicy foods. For those of us who find like every single Asian restaurant tones down (or turns off!) heat for Americans, this will be a nice dish. The tofu squares were perfectly cooked, big, slightly fried, absorbing quite a bit of the sauce, and many of them! Udin noodles were the good kind of chewy.  Wish there were a bit more scallions or other veggies in addition or in lieu of the green beans and peppers, but still tasty. 5/5 to me.The General Tso's bowl, however, was somewhat disappointing. It was sweet, no heat at all. Quite a bit of sauce though. Tasted like  average Asian takeout.  My husband thought it was very good though, sp because it wasn't so greasy like many Asian lo mein takeouts.This is our 2nd or 3rd order with them and I think they are pretty consistent. Would order again!"
6/26/2022,1,Omg I haven't ordered here in a long time and I said I wasn't to anymore. I should've listened to myself. It was raining so this was the closest restaurant to my apartment. The sushi was like 90% rice. I got a very slim piece of tuna in the roll. One of the pieces was plain rice!!! Ridiculous for paying $10+ for mostly rice. Sloppy work. I also ordered the veggie udon stir fry and the sauce tasted weird and artificial. It tasted like a bunch of chemicals. I remember the garlic soy was pretty good but they definitely used a different bottle of sauce this time. It was thick and they drenched my noodles in it. I had to rinse off the sauce in a strainer when I got home. Yes. It was THAT bad. I did not enjoy my meal at all. I want a refund. It ended up going in the trash even after I rinsed off the sauce. Disgusting. Stay away.
3/27/2022,5,"Soooo good! I had the katsu box with tofu, white rice, and Japanese curry sauce with a side of spicy mayo sauce. I loved the noodles, they were so flavorful! The tofu was perfectly breaded and fried and tasted wonderfully with the curry sauce! The green beans were tasty although I did wish they would've been just a tad bit more flavorful, perhaps with a hint of garlic. The rice also paired very well with the curry sauce.I really wish I lived closer to this place because if I did, I would eat there all the time!"
3/16/2022,2,"When Bento first opened in Saint Pete, we were so thrilled :) the service was wonderful, the food was plentiful and the entire place was always clean. Even during Covid when they reopened, it was still pretty good and clean. Now, this is what they're serving for eight dollars a roll. It's a thin cut piece of salmon, not sushi, but these thinnest piece they could cut. The sushi at Lure or even Publix far surpasses it. The crab wontons are literally a no crab oily mess with just some cheese, absolutely terrible. I'm so sad about how downhill this is gone.This has nothing to do with supply demands or anything else, it's overspending, poor management and too many store openings without keeping quality control. Such a shame."
3/3/2022,5,"5 stars simply for the food itself. Location is pretty as well. I ended up ordering the pow pow chicken with rice and green beans and will definitely will be coming back for it. It was crispy sweet and creamy at the same time. I'm confident you will be addicted to it after just one bowl. The boba on the other hand is just ok. I was also not allowed to pay cash, card only at the time I visited so If you're one to use cash only I'd recommend having a card to try this gem out."
11/4/2022,4,Only found out the special from the website. Set price for 4 entrees. Decent deal
3/24/2022,2,"I have eaten here twice now and each time it has been nothing but disappointing! The food just doesn't taste fresh. It's more like a fast food place. The sauce tastes canned/bottled and so artificial.The tofu was so deep fried and hard, both times, no wonder why my friend who ate here hates tofu.If you like fast food/panda express Asian food, you might like this. Definitely not for me."
4/19/2022,2,"So disappointing.  Came in and picked up a menu at the door...we chose to order their signature udon noodle bowl with katsu chicken, the signature wok bowl, and a Hawaiian poke bowl.  But I can't write this review on any of those dishes.  Upon getting to the order/cash register, there was a laminated sheet on the counter with a lengthy list of the ingredients they were temporarily out of.  I don't know how you could order anything other than a simple sushi roll off of the menu, because the list of ingredients they were out of was so long!  No peas+carrots, onions, katsu chicken, garlic broccoli, udon noodles, veggie spring rolls, pineapple, mango, lavender lemonade...the list goes on and on.  Seriously, there is a Publix next door...couldn't management have sent one of the many employees to go buy some onion and frozen pea+carrot mix in order for their kitchen to be able to execute any of the rice dishes?   The kitchen staff couldn't have been busy cooking much of anything!  Seriously, these are staple ingredients.  I'm sure the Chinese fast food place in the next plaza wouldn't run out of the basics needed to make any fried rice. Since we had no other choice but to order sushi rolls, we did...the tnt and spicy tuna roll were ok.  Would not recommend this place."
8/23/2022,2,I had a very disappointing poke bowl.  The salmon and tuna did not taste fresh and most pieces had the silver skin still on. Toppings were lacking. The spicy pickled cucumbers were actually not pickled at all. The wonton strips taste like Cinnamon Toast Crunch. They hardly gave me any avocado. I don't know if I'd eat this food again. There are much better options.
6/6/2022,5,"Really good sushi and bento offerings. Kids even enjoyed their boxes and were excited to try some sushi! Never eaten there before, but we WILL again!"
8/8/2022,5,Bento is my go to for sushi on a budget. It's consistently good food! They also have amazing boba and Thai tea
8/4/2021,5,This place was so good! And beautiful presentation of the very flavorful food. Very clean. Staff was friendly & helpful when trying to decide on what to order. I just wish I lived closer:(
1/25/2022,2,"Make sure you get some sort of rice with the protein. Do not get the vegetables ($2 upgrade) with the teriyaki bento bowl. I'm guessing the steam/moisture? Made it make my chicken teriyaki taste bad, rubbery, fatty.My bf got the teriyaki chicken too w rice and his bowl was good but he said the chicken used to be more charbroiled. He prefers charbroiled. He agreed mine tasted bad... when the only difference was vegetables. Place was clean and employees/manage were very helpful and pleasant."
1/3/2022,4,"I love the area around Armature Works. It is super family and pet friendly. There is great space to walk, jump on the Riverwalk, and people watch. But it is really nice to go into the historical site of Armature Works and grab a Bento box. Fresh Asian cuisine with little bits of different flavors all in one box. It has everything from your salad to your dessert in the handy little container. What a great idea, small amounts of everything you could want leading to 1 big meal. My Bento was teriyaki chicken, steamed rice, lo mein noodles, green beans, ginger salad, and to wrap up- a desert of sweet and crispy won tons. Not a bad gig. All good flavors and fresh. Service was quick. It's not a sit down - service place. Order at a window and when your beeper goes off, you pick it up. But they were fast and efficient. The building was hopping with a lot of people, but we still did not have to wait too long. Recommend giving them a try. The history of the building is quite cool, too. Spoiler alert- the building is old. LOL"
2/7/2022,4,The place was pretty good. I got the bento with beef. It was pretty good. Nice asian style drinks. Good atmosphere to hang out at.
11/23/2021,3,"Tried this spot after being out running errands. It was in a good location. The staff was courteous. I wanted the TNT roll but they were out of spicy tuna, so I got the hot lava instead. It did take about 20 for my food to come out, which seems like a long time since it was only like 3 people inside. The roll was worth the wait. It came out hot and the very tasty."
10/1/2020,3,"First time ordering from here.  Ordered through a meal delivery service.  Menu selection was decent with a pretty good description of each dish and its ingredients.I ordered the Garlic Broccoli Noodle bowl with Udon noodles, along with an order of Crunch Roll Sushi, and Veggie Spring Rolls.  Admittedly, I'm not much of a sushi fan but the Crunch Roll caught my attention.  It's a roll made up of Tuna, Krab Delite, Cream Cheese, Avacado, Eel Sauce, Spicy Mayo, and then Panko Fried.  The noodle bowl was really good and one that I would certainly get again.  The sushi roll was also good, although I would likely opt to try a different one next time.Food here was ok.  Definitely would order from here again."
3/20/2022,3,"For having experienced some pandemic related shortages while trying to order takeout here, the food is always acceptable & the service friendly."
5/26/2020,2,"Picked up dinner tonight At the 3rd St location. First off, the guy who gathered up our order was pushing his gloved hand thru his sweaty curly hair, then touching my food containers with the same hand. What happened to people with long hair wearing hair nets?When we got home they had mixed up our orders and had switched the base on them (rice vs ramen.) We didn't take it back; we were hungry. Given the lack of care tow cleanliness we will probably not go back anyway. So, after Jade's heartfelt response I decided to give it another try. I even tried to make it easy by ordering two of the same thing, except I didn't want mushrooms on one of them. Sure enough, neither one had mushrooms. As much as I dislike mushrooms, my husband loves them 10 times that. They weren't crowded, they just don't pay attention. I'm done."
2/19/2022,1,"This place was great... I used to go to the Bento in Gainesville when I was at UF so I was really excited about the St Pete location. When the St Pete location opened it was decent but has gone downhill so fast. The service takes forever and the prices have gotten completely outrageous. The quality of food has also gone down hill. Last time I was here 6 months ago I said it was the last time, but I was in a pinch with my family tonight and gave it one more try and it was a terrible experience. They were out of sushi rice, which was bummer because we came here for sushi. Then we had to order something else and it took 30+ min for the food to come out."
4/20/2022,2,"My oh my! Just take your money elsewhere. Walking up to it-pretty fresh and neat looking place. Walking in-sticky floors, cashier expecting you to order quickly as though you've been there before and know everything. The little plate of sushi wasn't worth the $11 or $14 (can't recall) I spent on it and the fried rice sesame chicken dish was just not that good either. It's almost midnight and I still can't get over the disappointment of spending $37+tip and the food was so not worth the money."
1/15/2020,3,"It was alright. Casual/fast food type of place. You order at the counter and they bring you the food.I ordered a tofu Korean rice bowl. It was ok. Flavor could have been better. It was a bit bland. Good portion sizes though. My sister had a poke bowl that she enjoyed. I've been to the locations in Gainesville as well, experiences there were just alright too.I can see how this would be popular for college students but for me it was just ok."
11/28/2019,4,"The Yellow Curry explosion I experienced with a good amount of chicken with noodles as a base was so goood and compared to the Red Curry, it wasn't nearly as spicy. For some reason when I drink, my heat tolerance is low, so the sweet coconut in the Yellow Curry was tastier to me at the moment, but both curries are outstanding. It did take +15 min. for the Red Curry to arrive at our table, so I think it could've been a shorter wait considering it wasn't busy on a Sat. afternoon. We got an order of Japanese Bagel sushi with their current promo - it's 4 pieces vs. traditional 8, but can't complain because it was free & included decent chunks of smoked salmon!I looove the modern interior design with red backsplash including the register area, which is a walk up counter (order + pay) & plenty of seating with great prices (def. would be a fantastic lunch spot if I worked in St. Pete)!"
7/3/2022,3,"The food is average. I've eaten here a lot and it's always usually the same. Not bad not great. Today I got the hot lava roll and it was super salty. I also got a bowl and it was salty, too much saucy. Just not great. I'm not sure if I'll be back. It's pretty average sushi and I'm not very impressed."
7/14/2021,3,"I've gone to Bento several times and the food is pretty good. Today I had the poke and it was tasty. My only complaint about it was the toppings could definitely be cut smaller, I've never had such big chucks of mango or cucumber in poke before. It makes it difficult to eat all mixed together with chopsticks but it's not that big of a deal. I also ordered the Bobo and that's where things went downhill. It's probably the worst boba I've ever had, most of my pieces were rock hard and hurt my jaw to chew. It's obvious they are not making fresh tapioca and it should definitely be advertised that way because for $4.50 I could get real boba."
9/9/2019,5,"Much like Bento, I am a product of the University of Florida and cut my teeth in majestic Gainesville, Florida. Bento was such a college mainstay for me that I was ecstatic when I heard they were opening in my hometown.If you've never been here before, don't expect extremely authentic cultural masterpieces or Michelin-starred cuisine. Bento does Pan-Asian fast casual and they do it well. The food here overall is fresher, less greasy, and a bit more elevated than the other Pan-Asian options we've had in Tampa Bay.I'm a big fan of the surf-and-turf don. The katsu is crispy and makes for such a nice texture against the tuna sashimi. It comes with a drizzle of their famous (and secretly recipe) spicy mayo and avocado pieces along with a side of wakame aka seaweed salad.Another must-get for me from Bento is the spicy cream chicken! Perfect mashup of spicy, creamy, and savory. Definitely not macro friendly but it's such a worthwhile splurge.I was also impressed with this Bento's store design. The lines are extremely clean and the restaurant is nice and airy, letting that famous St. Pete sunshine in. It actually reminds me a lot of the restaurants I saw on high streets backpacking through Seoul, Hong Kong, and Singapore.TL;DR: Bento does Americanized Pan-Asian food and does it really well. Get the surf-and-turf don or the spicy cream chicken. Restaurant itself is sleek and IG-worthy."
2/19/2022,3,Great food. Waited an hour for a simple order. It was annoying watching to go orders fly out while sitting and waiting.
2/14/2022,2,My wife and I came here for lunch and it was okay.  She got a sushi roll and I had a poke bowl and we split a couple of side.  There was not much flavor in anything.  I was amazed at how expensive this place is.  With tip we paid over $90 for a very mediocre lunch.
7/13/2021,4,"We ordered the Surf n Turf with Katsu and the Spicy Donburi with salmon in the late afternoon, and both came out so well, the tonkatsu was tossed on a little carelessly presentation-wise, but it still tasted great! The cucumber was so fresh and crunchy, and the salmon was so toro toro. The miso soup was also so good and warm, perfect for a rainy day, but we were a bit surprised when it came in a plastic container.I was a little thrown off by the name too, since for a restaurant named Bento, there was only one bento choice. In all honesty, I think they'd profit more if they advertised more for their bowls rather than bento haha! The workers were so nice, and the wait wasn't too long!It is also really clean and neat! I loved it!(also at the fountain, they have an own faucet for water instead of it being a tiny button under the lemonade category yknow what I mean? I love my water not getting mixed with lemonade)"
8/3/2020,2,"Got the general Tso bento box, side of lo mein, veggie spring rolls. Presentation was great but after you start getting into it, I'm not sure why I bought it. I don't really know what I was expecting but honestly tasted like a Panda Express. Like a Chinese restaurant in a strip mall but somehow not as good? The general Tso sauce was salty and it was more like a soup than a sauce. I liked the idea of having a salad but that also was drown in peanut sauce dressing. The lo mein was greasy, the rice was dry. The deep fried sugar dumpling triangles were pretty good and so were the spring rolls. Would try again but I think I would skip bento box or anything that that comes at your neighborhood Chinese place. Idono, I just think if your calling yourself bento box, that should be the star of the show."
2/10/2022,4,Staff was amazing and food was so good. First time going will definitely return. Weird it's by a Publix but who cares it's still good
10/3/2020,5,So delicious!!!! Everything fresh!!! Cooked perfectly!! Nice portion! Ordered thru Uber eats! Food arrived hot! Love this place...
7/25/2021,1,"My friend and I were so excited about trying something new. This place totally disappointed us. The food taste like Asian food from the mall. Well...to be honest mall food taste a lot better than this place. The prices was extremely high for the quality of food. The food was cold, over cooked and lifeless. It was exciting to eat from a bento box and use chopsticks but that was the ONLY excitement. Don't waste your money here. I spent $25 for a Bento Box meal and added an egg roll. I wish I could get a refund. Never going again."
9/8/2020,4,"This is the 5th bento location I have ordered from in FL. The first time I ordered they forgot my boba tea and sauces, even though they charged me for them. From looking at the other reviews, it seems like this particular location has a hard time fulfilling orders so I would recommend always double checking your bag if you are picking up. The second time everything was great and the food was fresh.I recommend trying the sriracha garlic chicken bowl with lo mein, as well as the rainbow and mt fuji rolls.I do not recommend the pad thai."
10/30/2021,1,"After sitting on the order for 30 mins each time, You've canceled my order 3 times in a row via delivery service, over just a month. Get off the app if you don't want to use the delivery service. Horrible. I used to be a regular."
5/27/2021,3,"The food would have been great, if it was warm..I came in here with my family the other night. We ordered a good amount of food, including:-A noodle bowl teriyaki style with chicken-a chicken and rice bowl -miso soups-snow peas The soup was very good. It was very warm with little squares of tofu and mushroom in it. The broth was mild, but rich enough for the Happy Hour special they were having. The happy hour meant that you could get a free side if you ordered between a certain time. The noodles and chicken were both lukewarm at best. I question if they ever went into a wok or some sort of heating apparatus at all. The chicken was very good! It was tender, and had skin on giving a very authentic feel. However, it was also room temperature. I even dug around my bowl a little, thinking that I'd find some hot noodles in the center just to taste. Nothing. The whole bowl was just room temperature. Had this been takeout, I would have chalked the lack of warmth to the fact that I had to drive home. This wasn't the case. I ate these noodles In the Store in their lovely big bowls. Heat can really change flavor profile, and it tasted subpar without any kind of physical warmth. For the money we paid, I really wish it had been at least mildly hot... I won't be back."
3/6/2020,4,"I received a gift card after my last review and used that today. I ordered the same thing as last time I was there and my take out food wasn't very good. This meal I decided to dine in. All the food was hot and fresh, I was in around noon. However they didn't listen to my order and my food was on rice and missing the red peppers. I ordered it without green peppers, I still wanted the red. Decent price for fresh made food."
11/1/2018,3,"It is a fast food joint. Order and paid at counter. Nothing fancy. Just like mall food. Except more personal touch with cooking after order. Seem like fried rice and noodle being pre-cook for assembly. I hope for Bento to be here at Bay Area and now they are here which has not impress me. The best thing about this place is their bento box with many items and reasonable price. I would come back lack of time to eat but not for date night. We got the Korean beef and the Katsu bento box. The Korean beef did not fare well. But the katsu is good. The string beans has no salt in the bento box. We also got the spicy tuna small with 4 pieces. This item is a bit expensive. However, it has good flavor. We got the boba tea which is fun to have. Something I don't understand is when you paid and order at counter, the alway have a tip box to check for 18% to 20%. The only service is bring the food on table. That always doesn't make sense for cafeteria type food service industry."
10/6/2018,4,"Very good and brand spanking new. Bento Cafe is a Florida chain and I see they like to be close to college towns. I've been to a Bento Cafe years ago in Gainesville and I was excited to see an opening here.They have bowls with noodles, rice, veggies, they have bento boxes with sushi rolls or other rice and noodle options with beef, steak, and chicken. They have sides like egg rolls, dumplings, Wakame salad, and crab Rangoon. There r definitely options for meat eaters and veggie eaters. Prices r a step lower than usual which is nice probably bc it's close to USF St. Pete.They also have boba drinks too!Free parking for an with validation is available. Parking lot on 2nd street. They also have about 6-8 outside tables - dog friendly after you are coming back from the Farmers Market!"
4/28/2022,5,Ordered sushi for delivery and it was delicious! I got the florida roll and the spicy tuna roll! I would recommend this place! The only thing they forgot in our Togo order was missing chop sticks. All in all good experience and great food!
10/7/2018,5,"I'm a fan. Bento Asian Kitchen & Sushi (Bento Café on FB) is a smaller chain of restaurants based in Florida, currently consisting of ten locations. Don't let the word ""chain"" prevent you from dining here. We were pleasantly surprised with our recent visit. After we placed our menu choices with the cashier, the whole order process was quick and efficient. The wait for our meal was minimal. We started with the Pork Egg Rolls and then chose the Mongolian Beef Bento Box and the Japanese Curry Katsu Noodle Bowl as our entrées. Everything was delicious and the generous portions were a great value.There is plenty of indoor and outdoor seating available and the staff was pleasant to deal with. As with most DTSP restaurants and bars, street parking is minimal. Patrons can park in the attached Camden Pier Garage for a limited time. We are placing this restaurant in our repertoire and will be back to try more items on their menu."
10/1/2018,5,"Gainesville, Jacksonville, Orlando, Davie... and now FINALLY St. Petersburg!Bento Cafe has finally landed in the Tampa/DTSP area.  Located on Third  Street South, Bento serves cooked foods and sushi in a fast casual setting.  You order your food with the cashier, get a number, grab your seat, and a server brings your food right to your table.  You can place an order to-go if you're on the move.  You can also call ahead and place an order for pickup.I've been eating Bento since my college days in UF.  It's nice to see them taking over Florida and never losing their quality taste or quick service.I ordered my usual build-your-own poke bowl.  They have 3 sizes: mini, regular, and large.  The regular has 2 proteins + 1 base (white rice, brown rice, or greens) + 4 mix-ins + 2 toppings.  For $11, you get a good sized portion of ingredients made to your specific liking.I also ordered a boba milk tea, which is just average in my opinion.  It is now one of the few places in DTSP where you can order boba tea quickly to-go.There is indoor and outdoor seating.  Although it was just a soft open, the servers were quick to clean vacated tables so new customers could sit right away.  I imagine that during peak hours, it will get crowded quickly.If you are craving some good pan-Asian cuisine, definitely check out Bento Cafe."
9/17/2021,2,"The sushi here was among the worst I've ever had. The rolls fell apart as I ate them, the rice was cold, and the rolls without sauce tasted like supermarket sushi. The worst part, though, is that the rice was undercooked and semi-chewy/semi-crunchy. It was mostly inedible. Maybe the noodle dishes are more palatable, but stay away from the sushi!The other reviews saying it tasted like mall or fast food restaurants are spot on. I won't be back."
3/6/2019,5,"I love love love the amount of choices this place has for our picking! For my first time I tried the Bento Box with sesame soy chicken! The bento box included rice, lo mein, a ginger salad and some little wonton triangles. Super good and very filling! We got spring rolls to share - 3 per order which is different than most places that have 4. But none the less - very good! My boyfriend got a orange chicken noodle bowl and a flying dragon roll. We were both stuffed to a brim but not enough to not drink our boba teas!For the boba we tried a mix for each of us. One milk tea chocolate taro mix and a pineapple mango blended ice tea! Both were great and gave us a sugar buzz for sure.Overall this place is great and I will be returning! I and excited to try out other options they offer"
10/3/2019,5,"It's always a treat when I eat at Bento. As a recent UF grad, I'm much more familiar with the Archer and Newberry Rd locations in Gainesville. Today I stopped in and grabbed a Red Dragon roll for lunch and added eel sauce to it. If I'm being honest, I looked up the contents of a roll I often pick up from a different sushi restaurant and found the closest thing on Bento's menu. It was good! There was a bit of a wait for my takeout order, but it was peak lunch time so it was to be expected. I usually get pao pao chicken bowls or poke bowls from here. I've had their ginger salad before too. All are fair game. Love Bento!"
10/27/2020,2,"This Bento is so hit or miss it is painful to make a visit here. When this location first opened I went once a week. They had great happy hour specials and the food always came out within 10 minutes. I am not sure what has happened but ever since Covid began they ended happy hour specials  and their food quality, speed of service, and customer service has all greatly declined. I stopped going because one time my chicken stir fry took 30 minutes to make. When I asked the rep what happened she gave me a very short answer and did not even apologize for my wait. Then last week I received some coupons in the mail and decided to try it again. To my disappointment I quickly found out nothing has gotten better. Even though it only took 22 minutes for my order to come out the quality was terrible. I got the chicken stir fry bento box. There was barely any chicken, the rice was hard, the salad was soaked in dressing, the green beans were soggy, and the noodles were Tasteless. I understand covid precautions take precedent and I don't mind waiting a little bit longer now a days and I understand they need to make up the money they lost but eliminating happy hour but it doesn't mean quality and customer service need to suffer. I really do enjoy Bento and their crab wontons are the best in town but I don't believe I can continue to go back to this location until they start to make their customers a priority."
10/13/2018,5,"This newly opened (Oct 2018) quick/casual restaurant just opened under the retail space in Camden Pier District's retail space. The space is modern, clean and conveniently located. Service was fantastic and all the employees were super friendly and willing to accommodate. They have many vegan and vegetarian options and are very open and transparent about their menu. I wanted nigiri and sashimi but it wasn't listed on their menu, so I asked about it and they showed me a ""secret menu"" where they had their options listed. It came about 7 minutes after we ordered which was super quick!  The quality of my smoked salmon and eel nigiri was fantastic and it was very fresh. My friends ordered the chicken pad Thai and chicken with udon noodles. They both raved about their meals. I would definitely come back here again and I love how versatile the menu is."
11/8/2021,3,"The place looked clean and although it was empty, the staff was very busy.  It seems like they were filling many take out orders.  It took a very long time to get a simple order of sushi.  Other than the wait it was a decent experience."
7/2/2021,1,When did COMMON SENSE go out the window. We used to love Bentos now this is what they serve because they are out of ingredients they could easily get at the Publix next door. Sad to see. You just lost 2 long time customers. Good Luck!
4/21/2021,2,"I used to love bento so much and worked there when they only had like 2 locations. Since then I've been disappointed as the quality of their food seemed have an inverse relationship with their growth. They used to have a good portion of the side of beans that come along with their bowls and now they put 3 as a garnish. The price has increased as well with smaller meat and veggie portions so it doesn't make sense. I ordered a matcha milk tea and found several crumbs of what I think is burned boba mixed in, making the drink inedible. I've given it a shot time and time again but this may be my last visit."
11/13/2019,4,"Updated review on 11-13-2019: Because I found the food so good at Bento, I've now revisited another 6 or so times. Food is still excellent and a very good value, and the staff have been fine. I'm upgrading my review to 4 stars (up from 3). Consistency could still be better, and the staff could still be 'happier' and more engaging, but overall I love eating here.Original review:Food was excellent (yellow curry lo mein bowl and pork dumplings), but the counter girl/order taker was terrible-arms folded, leaning on counter, and a look of total displeasure at having to be at work. And she mumbled and I had to ask her repeatedly to repeat what she was asking. This was so off putting that I deduced 2 stars. Hopefully it was just this one employee."
6/18/2021,2,I understand restaurants are struggling so I recommend you order ahead of time. It looked like they had a decent amount of staff but It took a half hour to get my order. I only got a small salad and the cucumbers were bad. Won't stop me from going back because i like the food but I will definitely order ahead. Just hope they will get back to having better service.
